qty_waste,timestamp,plant_id,depot_id,route_id,qty_waste,qty_waste,temperature_at_check,handling_condition,batch_id,shift,notes,soft_white,high_energy_brown,whole_grain_loaf,low_gi_seed_loaf
WST_309898,2025-05-02 00:35:19,Shepperton_Plant,Chegutu,RT_CHE_01,164,Returned Unsold,20.0,Delayed offloading,,Morning,Issue due to delayed offloading,0,0,0,253
WST_309899,2025-04-02 14:56:03,Shepperton_Plant,Chinhoyi,RT_CHI_02,132,Quality Failure,21.6,Delayed offloading,BATCH_22256,Night,Issue due to delayed offloading,0,76,0,105
WST_309900,2025-04-26 12:22:08,Shepperton_Plant,Hatcliff,RT_HAT_01,32,Quality Failure,30.0,Poor stacking,BATCH_27803,Night,Issue due to poor stacking,0,0,30,0
WST_309901,2025-07-02 02:23:51,Shepperton_Plant,Murehwa,RT_MUR_01,209,Returned Unsold,21.7,Rough handling,,Night,Issue due to rough handling,118,0,0,0
WST_309902,2025-04-08 01:32:49,Shepperton_Plant,Hatcliff,RT_HAT_01,163,Quality Failure,23.7,Delayed offloading,,Afternoon,Issue due to delayed offloading,0,0,116,155
WST_309903,2025-01-24 00:00:14,Shepperton_Plant,Chegutu,RT_CHE_02,95,Damaged,25.8,Rough handling,BATCH_26940,Afternoon,Issue due to rough handling,0,0,82,65
WST_309904,2025-01-29 12:18:21,Shepperton_Plant,Bindura,RT_BIN_01,107,Damaged,18.4,Good,BATCH_22178,Night,Routine waste inspection,59,23,0,0
WST_309905,2025-05-08 16:21:09,Shepperton_Plant,Mutare,RT_MUT_02,199,Returned Unsold,22.9,Rough handling,,Night,Issue due to rough handling,0,0,0,149
WST_309906,2025-05-06 06:16:51,Shepperton_Plant,Murehwa,RT_MUR_01,183,Damaged,20.4,Delayed offloading,BATCH_26493,Afternoon,Issue due to delayed offloading,0,0,124,0
WST_309907,2025-06-14 05:36:24,Shepperton_Plant,Chegutu,RT_CHE_02,77,Expired Waste,29.4,Rough handling,BATCH_15685,Morning,Expired before sale,47,0,19,0
WST_309908,2025-01-08 00:13:19,Shepperton_Plant,Hatcliff,RT_HAT_01,64,Damaged,23.0,Delayed offloading,,Morning,Issue due to delayed offloading,0,0,31,0
WST_309909,2025-03-28 13:43:41,Shepperton_Plant,Harare,RT_HAR_02,53,Returned Unsold,19.5,Poor stacking,BATCH_16146,Night,Issue due to poor stacking,0,63,40,0
WST_309910,2025-06-19 22:12:59,Shepperton_Plant,Chinhoyi,RT_CHI_02,203,Returned Unsold,20.0,Delayed offloading,,Afternoon,Issue due to delayed offloading,0,0,66,0
WST_309911,2025-04-24 15:05:39,Shepperton_Plant,Harare,RT_HAR_01,74,Expired Waste,23.8,Rough handling,,Night,Expired before sale,0,35,0,0
WST_309912,2025-03-06 18:11:35,Shepperton_Plant,Chinhoyi,RT_CHI_01,14,Quality Failure,30.0,Delayed offloading,BATCH_23551,Afternoon,Issue due to delayed offloading,0,0,44,46
WST_309913,2025-04-10 04:42:36,Shepperton_Plant,Murehwa,RT_MUR_01,137,Expired Waste,29.4,Good,,Morning,Expired before sale,0,97,0,182
WST_309914,2025-03-10 03:29:34,Shepperton_Plant,Chinhoyi,RT_CHI_01,29,Returned Unsold,22.5,Overloaded crates,,Night,Issue due to overloaded crates,0,0,0,177
WST_309915,2025-07-27 08:15:49,Shepperton_Plant,Chegutu,RT_CHE_02,220,Quality Failure,31.5,Overloaded crates,BATCH_23040,Night,Issue due to overloaded crates,2,0,1,0
WST_309916,2025-06-16 23:14:47,Shepperton_Plant,Murehwa,RT_MUR_01,15,Damaged,30.5,Good,,Night,Routine waste inspection,61,0,0,0
WST_309917,2025-04-24 08:57:07,Shepperton_Plant,Murehwa,RT_MUR_01,72,Returned Unsold,28.2,Poor stacking,,Morning,Issue due to poor stacking,19,0,0,17
WST_309918,2025-02-20 11:41:50,Shepperton_Plant,Bindura,RT_BIN_01,121,Returned Unsold,18.6,Delayed offloading,BATCH_13773,Morning,Issue due to delayed offloading,0,82,0,153
WST_309919,2025-01-29 09:35:52,Shepperton_Plant,Chegutu,RT_CHE_01,35,Quality Failure,25.1,Good,,Night,Routine waste inspection,0,53,0,55
WST_309920,2025-06-01 07:46:02,Shepperton_Plant,Murehwa,RT_MUR_01,165,Damaged,30.0,Good,BATCH_12552,Morning,Routine waste inspection,0,40,0,0
WST_309921,2025-04-03 21:23:48,Shepperton_Plant,Murehwa,RT_MUR_01,5,Quality Failure,27.3,Rough handling,,Night,Issue due to rough handling,0,0,0,275
WST_309922,2025-03-09 19:16:44,Shepperton_Plant,Murehwa,RT_MUR_01,64,Damaged,29.3,Good,,Night,Routine waste inspection,0,0,135,0
WST_309923,2025-06-30 01:40:08,Shepperton_Plant,Harare,RT_HAR_03,151,Expired Waste,19.3,Rough handling,,Morning,Expired before sale,0,0,40,0
WST_309924,2025-01-09 21:10:42,Shepperton_Plant,Murehwa,RT_MUR_01,133,Damaged,29.0,Poor stacking,BATCH_11382,Night,Issue due to poor stacking,0,0,24,33
WST_309925,2025-04-08 10:34:25,Shepperton_Plant,Harare,RT_HAR_01,75,Quality Failure,26.2,Rough handling,,Morning,Issue due to rough handling,81,0,0,0
WST_309926,2025-05-18 03:51:40,Shepperton_Plant,Chinhoyi,RT_CHI_01,94,Quality Failure,25.8,Good,,Morning,Routine waste inspection,135,0,44,0
WST_309927,2025-03-09 22:45:47,Shepperton_Plant,Hatcliff,RT_HAT_01,236,Damaged,22.3,Delayed offloading,BATCH_22042,Afternoon,Issue due to delayed offloading,0,0,120,0
WST_309928,2025-07-28 16:20:41,Shepperton_Plant,Mutare,RT_MUT_02,238,Returned Unsold,29.2,Rough handling,BATCH_14167,Morning,Issue due to rough handling,126,59,0,0
WST_309929,2025-07-02 08:17:11,Shepperton_Plant,Harare,RT_HAR_01,95,Damaged,18.0,Good,BATCH_21337,Night,Routine waste inspection,0,31,0,47
WST_309930,2025-05-01 13:20:27,Shepperton_Plant,Hatcliff,RT_HAT_02,222,Returned Unsold,23.6,Good,BATCH_11708,Afternoon,Routine waste inspection,0,0,94,0
WST_309931,2025-07-12 17:16:14,Shepperton_Plant,Bindura,RT_BIN_01,58,Expired Waste,29.8,Delayed offloading,,Afternoon,Expired before sale,0,0,0,275
WST_309932,2025-06-29 05:40:47,Shepperton_Plant,Murehwa,RT_MUR_01,219,Damaged,19.0,Good,BATCH_13209,Night,Routine waste inspection,0,74,0,86
WST_309933,2025-03-22 02:54:56,Shepperton_Plant,Hatcliff,RT_HAT_02,156,Expired Waste,23.3,Poor stacking,BATCH_12195,Night,Expired before sale,44,18,0,0
WST_309934,2025-07-10 07:09:35,Shepperton_Plant,Chinhoyi,RT_CHI_01,120,Expired Waste,21.8,Poor stacking,BATCH_11431,Afternoon,Expired before sale,14,0,5,0
WST_309935,2025-05-11 05:01:57,Shepperton_Plant,Chegutu,RT_CHE_01,122,Expired Waste,26.6,Overloaded crates,,Morning,Expired before sale,0,0,44,50
WST_309936,2025-07-28 10:13:32,Shepperton_Plant,Chegutu,RT_CHE_02,236,Returned Unsold,23.4,Poor stacking,,Morning,Issue due to poor stacking,0,0,62,43
WST_309937,2025-04-04 10:23:10,Shepperton_Plant,Chegutu,RT_CHE_02,13,Quality Failure,22.2,Delayed offloading,BATCH_18973,Afternoon,Issue due to delayed offloading,0,0,99,0
WST_309938,2025-06-30 15:35:21,Shepperton_Plant,Chegutu,RT_CHE_02,250,Damaged,30.6,Overloaded crates,BATCH_23558,Morning,Issue due to overloaded crates,14,0,0,17
WST_309939,2025-01-18 04:40:19,Shepperton_Plant,Mutare,RT_MUT_02,229,Damaged,20.2,Good,BATCH_16893,Night,Routine waste inspection,0,132,0,145
WST_309940,2025-03-12 07:25:46,Shepperton_Plant,Hatcliff,RT_HAT_01,54,Quality Failure,22.8,Good,,Afternoon,Routine waste inspection,0,31,0,45
WST_309941,2025-02-26 15:05:12,Shepperton_Plant,Hatcliff,RT_HAT_02,149,Damaged,27.9,Good,BATCH_12824,Night,Routine waste inspection,59,0,0,0
WST_309942,2025-02-23 12:20:36,Shepperton_Plant,Harare,RT_HAR_03,138,Damaged,29.2,Overloaded crates,BATCH_14324,Morning,Issue due to overloaded crates,0,0,28,0
WST_309943,2025-03-30 23:53:25,Shepperton_Plant,Chinhoyi,RT_CHI_01,92,Quality Failure,20.0,Poor stacking,BATCH_10470,Afternoon,Issue due to poor stacking,0,0,120,0
WST_309944,2025-06-12 16:54:36,Shepperton_Plant,Harare,RT_HAR_02,52,Expired Waste,26.7,Good,,Afternoon,Expired before sale,57,0,0,0
WST_309945,2025-07-07 08:40:24,Shepperton_Plant,Chinhoyi,RT_CHI_01,62,Expired Waste,20.9,Overloaded crates,BATCH_16873,Afternoon,Expired before sale,0,0,120,113
WST_309946,2025-02-10 03:53:12,Shepperton_Plant,Mutare,RT_MUT_01,211,Returned Unsold,18.7,Poor stacking,BATCH_27702,Afternoon,Issue due to poor stacking,0,4,0,0
WST_309947,2025-02-09 12:12:33,Shepperton_Plant,Mutare,RT_MUT_02,59,Returned Unsold,22.1,Rough handling,BATCH_22179,Morning,Issue due to rough handling,109,0,0,86
WST_309948,2025-06-23 10:49:17,Shepperton_Plant,Mutare,RT_MUT_01,106,Expired Waste,25.2,Delayed offloading,BATCH_10039,Afternoon,Expired before sale,0,41,50,0
WST_309949,2025-04-28 12:30:15,Shepperton_Plant,Murehwa,RT_MUR_01,173,Quality Failure,24.0,Good,BATCH_15810,Night,Routine waste inspection,45,0,0,0
WST_309950,2025-02-17 06:33:16,Shepperton_Plant,Mutare,RT_MUT_01,47,Quality Failure,28.5,Delayed offloading,BATCH_19937,Night,Issue due to delayed offloading,105,0,64,0
WST_309951,2025-02-27 12:46:49,Shepperton_Plant,Chegutu,RT_CHE_01,78,Damaged,21.1,Good,BATCH_28183,Afternoon,Routine waste inspection,62,18,0,0
WST_309952,2025-01-14 04:13:42,Shepperton_Plant,Harare,RT_HAR_02,40,Returned Unsold,26.3,Good,,Night,Routine waste inspection,0,0,52,0
WST_309953,2025-04-17 23:02:34,Shepperton_Plant,Bindura,RT_BIN_01,217,Returned Unsold,21.3,Rough handling,,Night,Issue due to rough handling,26,0,0,0
WST_309954,2025-04-08 02:13:37,Shepperton_Plant,Harare,RT_HAR_02,35,Damaged,23.8,Good,BATCH_15279,Afternoon,Routine waste inspection,0,0,72,66
WST_309955,2025-03-01 00:09:05,Shepperton_Plant,Murehwa,RT_MUR_01,161,Damaged,23.8,Poor stacking,BATCH_14160,Night,Issue due to poor stacking,0,0,95,0
WST_309956,2025-02-22 10:19:03,Shepperton_Plant,Hatcliff,RT_HAT_02,246,Expired Waste,32.0,Rough handling,BATCH_18685,Morning,Expired before sale,0,113,0,154
WST_309957,2025-06-27 01:22:37,Shepperton_Plant,Bindura,RT_BIN_01,89,Returned Unsold,20.7,Poor stacking,BATCH_21571,Afternoon,Issue due to poor stacking,96,0,33,0
WST_309958,2025-02-08 12:56:22,Shepperton_Plant,Harare,RT_HAR_03,165,Damaged,30.4,Delayed offloading,,Afternoon,Issue due to delayed offloading,0,42,0,0
WST_309959,2025-04-28 11:19:36,Shepperton_Plant,Mutare,RT_MUT_01,66,Expired Waste,29.1,Delayed offloading,BATCH_24232,Morning,Expired before sale,0,27,0,38
WST_309960,2025-05-04 00:09:32,Shepperton_Plant,Murehwa,RT_MUR_01,44,Damaged,22.4,Rough handling,BATCH_19452,Night,Issue due to rough handling,0,0,116,89
WST_309961,2025-04-17 23:12:17,Shepperton_Plant,Chegutu,RT_CHE_01,57,Expired Waste,26.5,Good,BATCH_29024,Morning,Expired before sale,82,0,0,0
WST_309962,2025-07-27 00:39:46,Shepperton_Plant,Chinhoyi,RT_CHI_01,105,Damaged,20.1,Rough handling,,Night,Issue due to rough handling,83,0,0,0
WST_309963,2025-04-26 21:02:42,Shepperton_Plant,Chinhoyi,RT_CHI_02,70,Returned Unsold,29.3,Good,BATCH_11803,Night,Routine waste inspection,0,0,0,186
WST_309964,2025-07-10 09:00:25,Shepperton_Plant,Hatcliff,RT_HAT_01,191,Returned Unsold,29.6,Delayed offloading,BATCH_20546,Morning,Issue due to delayed offloading,119,0,0,0
WST_309965,2025-03-13 05:49:03,Shepperton_Plant,Hatcliff,RT_HAT_02,49,Damaged,27.5,Rough handling,BATCH_26117,Afternoon,Issue due to rough handling,0,0,68,0
WST_309966,2025-07-26 11:48:28,Shepperton_Plant,Bindura,RT_BIN_01,225,Returned Unsold,22.2,Rough handling,BATCH_21879,Morning,Issue due to rough handling,120,54,0,0
WST_309967,2025-06-08 01:10:34,Shepperton_Plant,Harare,RT_HAR_01,46,Returned Unsold,30.4,Overloaded crates,BATCH_10489,Morning,Issue due to overloaded crates,103,0,79,0
WST_309968,2025-02-18 01:21:49,Shepperton_Plant,Chegutu,RT_CHE_02,68,Expired Waste,30.7,Rough handling,,Night,Expired before sale,0,0,36,0
WST_309969,2025-05-24 16:36:38,Shepperton_Plant,Bindura,RT_BIN_01,23,Damaged,31.4,Good,BATCH_25292,Night,Routine waste inspection,0,17,0,0
WST_309970,2025-02-17 18:07:10,Shepperton_Plant,Harare,RT_HAR_03,178,Damaged,28.8,Poor stacking,BATCH_25345,Night,Issue due to poor stacking,0,21,0,39
WST_309971,2025-04-26 15:04:37,Shepperton_Plant,Hatcliff,RT_HAT_02,118,Damaged,30.4,Delayed offloading,BATCH_17528,Morning,Issue due to delayed offloading,118,0,86,0
WST_309972,2025-01-23 14:35:41,Shepperton_Plant,Mutare,RT_MUT_01,50,Expired Waste,22.8,Overloaded crates,,Night,Expired before sale,31,12,0,0
WST_309973,2025-06-04 11:23:39,Shepperton_Plant,Murehwa,RT_MUR_01,140,Damaged,24.8,Delayed offloading,BATCH_20592,Afternoon,Issue due to delayed offloading,0,102,0,0
WST_309974,2025-06-09 17:46:44,Shepperton_Plant,Chegutu,RT_CHE_01,72,Expired Waste,25.5,Poor stacking,,Night,Expired before sale,0,0,97,0
WST_309975,2025-05-16 07:14:35,Shepperton_Plant,Chegutu,RT_CHE_01,109,Expired Waste,23.8,Overloaded crates,,Night,Expired before sale,0,0,103,0
WST_309976,2025-07-24 17:09:51,Shepperton_Plant,Chinhoyi,RT_CHI_02,245,Damaged,18.5,Poor stacking,,Morning,Issue due to poor stacking,0,38,0,0
WST_309977,2025-06-14 06:02:31,Shepperton_Plant,Mutare,RT_MUT_01,60,Quality Failure,27.8,Poor stacking,,Afternoon,Issue due to poor stacking,125,0,0,109
WST_309978,2025-04-09 00:42:35,Shepperton_Plant,Chegutu,RT_CHE_02,244,Damaged,25.0,Poor stacking,BATCH_11465,Night,Issue due to poor stacking,0,41,37,0
WST_309979,2025-04-14 00:56:41,Shepperton_Plant,Chinhoyi,RT_CHI_02,214,Returned Unsold,31.3,Overloaded crates,,Night,Issue due to overloaded crates,0,39,25,0
WST_309980,2025-01-01 06:40:22,Shepperton_Plant,Murehwa,RT_MUR_01,194,Returned Unsold,22.0,Good,BATCH_28708,Morning,Routine waste inspection,52,0,25,0
WST_309981,2025-03-22 13:45:07,Shepperton_Plant,Bindura,RT_BIN_01,94,Damaged,29.4,Rough handling,BATCH_15594,Afternoon,Issue due to rough handling,0,0,101,0
WST_309982,2025-03-28 17:56:41,Shepperton_Plant,Murehwa,RT_MUR_01,192,Damaged,21.7,Delayed offloading,BATCH_28711,Night,Issue due to delayed offloading,23,12,0,0
WST_309983,2025-03-14 01:37:39,Shepperton_Plant,Murehwa,RT_MUR_01,186,Returned Unsold,27.3,Good,BATCH_27030,Night,Routine waste inspection,17,0,0,0
WST_309984,2025-01-06 04:20:28,Shepperton_Plant,Mutare,RT_MUT_01,142,Damaged,22.9,Poor stacking,BATCH_29723,Afternoon,Issue due to poor stacking,0,0,76,88
WST_309985,2025-04-23 20:29:36,Shepperton_Plant,Bindura,RT_BIN_01,129,Quality Failure,31.9,Rough handling,BATCH_14179,Afternoon,Issue due to rough handling,0,17,0,42
WST_309986,2025-01-07 20:37:12,Shepperton_Plant,Mutare,RT_MUT_01,54,Returned Unsold,27.9,Poor stacking,BATCH_12986,Night,Issue due to poor stacking,0,0,100,73
WST_309987,2025-07-21 05:07:08,Shepperton_Plant,Hatcliff,RT_HAT_02,86,Expired Waste,20.8,Delayed offloading,,Afternoon,Expired before sale,22,0,0,0
WST_309988,2025-05-12 02:22:12,Shepperton_Plant,Chinhoyi,RT_CHI_02,60,Expired Waste,23.9,Good,,Afternoon,Expired before sale,155,0,0,107
WST_309989,2025-05-07 01:59:41,Shepperton_Plant,Chegutu,RT_CHE_02,165,Expired Waste,22.3,Overloaded crates,,Night,Expired before sale,28,0,18,0
WST_309990,2025-04-23 18:34:49,Shepperton_Plant,Chinhoyi,RT_CHI_01,189,Damaged,24.9,Rough handling,BATCH_25187,Afternoon,Issue due to rough handling,0,0,42,0
WST_309991,2025-05-02 03:24:06,Shepperton_Plant,Hatcliff,RT_HAT_02,202,Damaged,22.5,Good,,Night,Routine waste inspection,0,0,118,91
WST_309992,2025-01-23 13:46:48,Shepperton_Plant,Mutare,RT_MUT_01,41,Quality Failure,21.0,Delayed offloading,,Morning,Issue due to delayed offloading,0,0,0,234
WST_309993,2025-05-16 03:13:36,Shepperton_Plant,Murehwa,RT_MUR_01,88,Quality Failure,26.3,Poor stacking,,Morning,Issue due to poor stacking,0,0,0,243
WST_309994,2025-06-17 22:19:47,Shepperton_Plant,Bindura,RT_BIN_01,160,Quality Failure,23.5,Delayed offloading,BATCH_12490,Afternoon,Issue due to delayed offloading,0,0,90,0
WST_309995,2025-02-27 17:28:16,Shepperton_Plant,Mutare,RT_MUT_01,227,Damaged,20.3,Rough handling,,Afternoon,Issue due to rough handling,0,0,0,60
WST_309996,2025-07-10 02:22:43,Shepperton_Plant,Mutare,RT_MUT_01,103,Expired Waste,20.3,Rough handling,BATCH_24212,Morning,Expired before sale,0,0,43,0
WST_309997,2025-04-09 04:19:44,Shepperton_Plant,Harare,RT_HAR_03,205,Damaged,21.7,Rough handling,BATCH_11864,Afternoon,Issue due to rough handling,135,0,75,0
WST_309998,2025-06-16 11:17:48,Shepperton_Plant,Hatcliff,RT_HAT_02,16,Expired Waste,27.9,Good,,Night,Expired before sale,0,95,0,177
WST_309999,2025-04-06 08:22:32,Shepperton_Plant,Chinhoyi,RT_CHI_02,196,Damaged,20.9,Poor stacking,BATCH_23763,Afternoon,Issue due to poor stacking,0,0,0,219
WST_310000,2025-04-12 12:56:30,Shepperton_Plant,Murehwa,RT_MUR_01,62,Returned Unsold,29.3,Good,,Morning,Routine waste inspection,0,0,76,88
WST_310001,2025-02-18 17:21:29,Shepperton_Plant,Bindura,RT_BIN_01,104,Expired Waste,29.0,Overloaded crates,,Night,Expired before sale,26,0,0,21
WST_310002,2025-02-13 04:47:57,Shepperton_Plant,Chegutu,RT_CHE_02,51,Expired Waste,26.3,Poor stacking,,Morning,Expired before sale,129,0,0,120
WST_310003,2025-01-12 23:31:48,Shepperton_Plant,Harare,RT_HAR_03,222,Expired Waste,26.1,Overloaded crates,BATCH_18830,Night,Expired before sale,0,0,120,0
WST_310004,2025-02-06 12:46:30,Shepperton_Plant,Chinhoyi,RT_CHI_02,158,Expired Waste,18.9,Poor stacking,BATCH_25404,Afternoon,Expired before sale,105,0,0,133
WST_310005,2025-04-20 06:18:18,Shepperton_Plant,Hatcliff,RT_HAT_02,155,Damaged,27.4,Rough handling,BATCH_26364,Morning,Issue due to rough handling,0,0,12,0
WST_310006,2025-01-19 22:49:06,Shepperton_Plant,Chegutu,RT_CHE_01,237,Expired Waste,26.0,Good,BATCH_10994,Afternoon,Expired before sale,114,0,45,0
WST_310007,2025-06-13 22:24:04,Shepperton_Plant,Bindura,RT_BIN_01,225,Damaged,20.2,Good,BATCH_16616,Morning,Routine waste inspection,86,0,74,0
WST_310008,2025-06-09 14:38:03,Shepperton_Plant,Bindura,RT_BIN_01,218,Returned Unsold,19.8,Good,BATCH_27292,Afternoon,Routine waste inspection,131,0,0,0
WST_310009,2025-03-18 07:21:50,Shepperton_Plant,Murehwa,RT_MUR_01,242,Quality Failure,31.2,Overloaded crates,,Morning,Issue due to overloaded crates,0,54,37,0
WST_310010,2025-04-01 04:36:30,Shepperton_Plant,Mutare,RT_MUT_01,184,Quality Failure,25.0,Poor stacking,BATCH_29654,Morning,Issue due to poor stacking,73,0,25,0
WST_310011,2025-06-13 16:59:28,Shepperton_Plant,Hatcliff,RT_HAT_01,85,Returned Unsold,31.3,Delayed offloading,,Morning,Issue due to delayed offloading,0,62,0,0
WST_310012,2025-01-24 10:49:42,Shepperton_Plant,Hatcliff,RT_HAT_02,105,Expired Waste,28.4,Good,BATCH_27192,Night,Expired before sale,0,64,0,90
WST_310013,2025-06-10 18:34:53,Shepperton_Plant,Hatcliff,RT_HAT_02,246,Quality Failure,19.8,Overloaded crates,,Night,Issue due to overloaded crates,0,0,42,0
WST_310014,2025-02-05 22:19:39,Shepperton_Plant,Mutare,RT_MUT_01,210,Quality Failure,18.8,Poor stacking,,Afternoon,Issue due to poor stacking,81,0,0,0
WST_310015,2025-05-24 05:53:21,Shepperton_Plant,Bindura,RT_BIN_01,139,Damaged,31.1,Overloaded crates,BATCH_19619,Morning,Issue due to overloaded crates,104,0,59,0
WST_310016,2025-07-11 22:54:38,Shepperton_Plant,Chegutu,RT_CHE_01,138,Expired Waste,28.2,Rough handling,,Morning,Expired before sale,0,130,0,145
WST_310017,2025-02-28 04:06:54,Shepperton_Plant,Mutare,RT_MUT_01,105,Damaged,28.9,Overloaded crates,,Morning,Issue due to overloaded crates,25,0,16,0
WST_310018,2025-07-26 08:59:56,Shepperton_Plant,Bindura,RT_BIN_01,181,Expired Waste,27.8,Delayed offloading,,Afternoon,Expired before sale,0,0,100,111
WST_310019,2025-03-03 01:41:13,Shepperton_Plant,Chinhoyi,RT_CHI_02,101,Expired Waste,21.2,Good,BATCH_13042,Night,Expired before sale,0,31,0,0
WST_310020,2025-05-22 09:04:18,Shepperton_Plant,Mutare,RT_MUT_01,176,Returned Unsold,20.0,Good,,Morning,Routine waste inspection,65,0,34,0
WST_310021,2025-05-15 14:13:44,Shepperton_Plant,Harare,RT_HAR_03,185,Expired Waste,28.2,Poor stacking,,Morning,Expired before sale,0,0,0,122
WST_310022,2025-03-11 22:11:35,Shepperton_Plant,Murehwa,RT_MUR_01,13,Quality Failure,29.0,Delayed offloading,BATCH_16089,Night,Issue due to delayed offloading,0,0,103,0
WST_310023,2025-07-23 06:11:34,Shepperton_Plant,Chegutu,RT_CHE_02,113,Damaged,25.5,Overloaded crates,,Morning,Issue due to overloaded crates,0,0,51,0
WST_310024,2025-07-23 06:49:02,Shepperton_Plant,Murehwa,RT_MUR_01,27,Returned Unsold,30.6,Good,,Night,Routine waste inspection,0,11,0,20
WST_310025,2025-05-18 01:45:28,Shepperton_Plant,Chinhoyi,RT_CHI_02,12,Quality Failure,18.4,Good,BATCH_23792,Morning,Routine waste inspection,0,19,0,0
WST_310026,2025-06-02 07:52:48,Shepperton_Plant,Chegutu,RT_CHE_02,38,Returned Unsold,18.7,Rough handling,BATCH_23458,Afternoon,Issue due to rough handling,0,0,0,166
WST_310027,2025-01-12 10:48:56,Shepperton_Plant,Chinhoyi,RT_CHI_01,186,Returned Unsold,23.8,Rough handling,,Morning,Issue due to rough handling,0,16,0,25
WST_310028,2025-01-21 14:24:52,Shepperton_Plant,Murehwa,RT_MUR_01,213,Returned Unsold,18.2,Overloaded crates,,Afternoon,Issue due to overloaded crates,0,0,0,141
WST_310029,2025-05-30 21:24:19,Shepperton_Plant,Chinhoyi,RT_CHI_01,196,Expired Waste,20.0,Poor stacking,,Night,Expired before sale,0,39,0,42
WST_310030,2025-04-05 13:13:03,Shepperton_Plant,Chinhoyi,RT_CHI_02,96,Damaged,31.4,Overloaded crates,BATCH_29191,Night,Issue due to overloaded crates,98,0,0,0
WST_310031,2025-01-01 00:15:17,Shepperton_Plant,Bindura,RT_BIN_01,80,Quality Failure,31.9,Poor stacking,BATCH_16905,Morning,Issue due to poor stacking,0,0,42,0
WST_310032,2025-01-30 04:36:29,Shepperton_Plant,Bindura,RT_BIN_01,202,Returned Unsold,25.1,Poor stacking,BATCH_28460,Morning,Issue due to poor stacking,0,0,0,106
WST_310033,2025-06-02 05:48:51,Shepperton_Plant,Chegutu,RT_CHE_01,213,Expired Waste,24.8,Delayed offloading,BATCH_14044,Night,Expired before sale,0,4,0,6
WST_310034,2025-03-04 04:08:24,Shepperton_Plant,Chinhoyi,RT_CHI_01,121,Damaged,19.4,Good,,Morning,Routine waste inspection,0,0,36,42
WST_310035,2025-07-15 03:51:10,Shepperton_Plant,Mutare,RT_MUT_02,227,Quality Failure,25.8,Delayed offloading,,Night,Issue due to delayed offloading,0,52,33,0
WST_310036,2025-07-11 19:48:35,Shepperton_Plant,Chinhoyi,RT_CHI_01,143,Expired Waste,21.0,Overloaded crates,BATCH_21841,Afternoon,Expired before sale,0,0,0,231
WST_310037,2025-02-02 07:52:33,Shepperton_Plant,Mutare,RT_MUT_02,72,Quality Failure,25.4,Rough handling,BATCH_10791,Morning,Issue due to rough handling,100,0,0,99
