record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,qty out 
INV_505455,2/18/2025 19:33,Willowvale_Plant,,Whole Wheat,0,6,-9065,-9071,stock_adjustment,Shrinkage,2/24/2025,6
INV_513574,2/26/2025 15:05,Willowvale_Plant,,Whole Wheat,0,1291,31170,29879,dispatch,Sale,3/4/2025,1291
INV_512682,6/8/2025 6:47,Shepperton_Plant,,Family Loaf,0,27,90437,90410,waste,Damaged,6/15/2025,27
INV_510539,1/20/2025 22:17,,STORE_174,Wholegrain Brown,0,264,-116,-380,store_sale,Manual Correction,1/25/2025,264
INV_508841,1/1/2025 13:51,,STORE_171,Seed Loaf,0,245,-245,-490,store_sale,Dispatch to Store,1/7/2025,245
INV_506859,5/18/2025 19:49,Willowvale_Plant,,High Energy Brown,0,5,24639,24634,stock_adjustment,Manual Correction,5/23/2025,5
INV_510973,1/12/2025 11:57,Shepperton_Plant,,Wholegrain Brown,0,134,39554,39420,waste,Dispatch to Store,1/17/2025,134
INV_513643,7/30/2025 8:39,,STORE_046,High Energy White,27,0,-329,-302,return_from_store,Dispatch to Store,8/4/2025,0
INV_510625,2/15/2025 8:22,Willowvale_Plant,,High Energy White,1696,0,36757,38453,production,Dispatch to Store,2/20/2025,0
INV_500954,4/11/2025 3:33,,STORE_057,Soft White,0,244,0,-244,store_sale,Return from Store,4/16/2025,244
INV_507404,4/26/2025 12:16,,STORE_182,High Energy White,0,168,-132,-300,store_sale,Damaged,5/1/2025,168
INV_505944,5/2/2025 6:44,,STORE_048,Wholegrain Brown,15,0,-243,-228,return_from_store,Sale,5/7/2025,0
INV_500615,6/23/2025 3:56,Shepperton_Plant,,High Energy White,1936,0,-56,1880,production,Production,6/28/2025,0
INV_511783,1/17/2025 2:18,Shepperton_Plant,,Soft White,0,1071,27041,25970,dispatch,Damaged,1/22/2025,1071
INV_502575,5/15/2025 15:32,,STORE_103,Wholegrain Brown,43,0,0,43,return_from_store,Sale,5/20/2025,0
INV_500053,2/5/2025 6:27,Willowvale_Plant,,Seed Loaf,1529,0,-21,1508,production,Production,2/11/2025,0
INV_514303,5/12/2025 0:58,Willowvale_Plant,,Seed Loaf,0,537,24960,24423,dispatch,Production,5/18/2025,537
INV_503340,5/16/2025 18:31,Willowvale_Plant,,High Energy White,0,832,14831,13999,dispatch,Return from Store,5/21/2025,832
INV_517770,4/18/2025 9:02,Shepperton_Plant,,Whole Wheat,0,477,65521,65044,dispatch,Production,4/24/2025,477
INV_509897,1/17/2025 1:51,Willowvale_Plant,,High Energy Brown,1285,0,50058,51343,production,Production,1/22/2025,0
INV_517266,2/22/2025 20:56,Willowvale_Plant,,Family Loaf,0,27,47231,47204,waste,Dispatch to Store,3/1/2025,27
INV_513487,5/8/2025 10:42,Willowvale_Plant,,Seed Loaf,0,81,25088,25007,waste,Sale,5/14/2025,81
INV_515035,7/5/2025 15:34,Willowvale_Plant,,Wholegrain Brown,0,11,72520,72509,stock_adjustment,Damaged,7/10/2025,11
INV_509685,7/20/2025 22:13,,STORE_074,Family Loaf,119,0,-585,-466,return_from_store,Manual Correction,7/27/2025,0
INV_505876,6/1/2025 11:37,Willowvale_Plant,,Soft White,0,52,36894,36842,waste,Manual Correction,6/6/2025,52
INV_511748,5/21/2025 21:10,Shepperton_Plant,,Whole Wheat,35,0,50416,50451,stock_adjustment,Sale,5/27/2025,0
INV_513622,4/23/2025 7:06,,STORE_159,Wholegrain Brown,0,152,217,65,store_sale,Shrinkage,4/28/2025,152
INV_508995,3/17/2025 20:30,,STORE_117,Soft White,0,225,-154,-379,store_sale,Production,3/22/2025,225
INV_513145,5/25/2025 9:41,,STORE_141,Seed Loaf,0,165,-296,-461,store_sale,Dispatch to Store,5/31/2025,165
INV_501812,5/26/2025 11:23,Shepperton_Plant,,Family Loaf,0,118,-13812,-13930,waste,Shrinkage,6/2/2025,118
INV_516273,4/12/2025 18:00,Shepperton_Plant,,High Energy White,834,0,47678,48512,production,Dispatch to Store,4/17/2025,0
INV_500990,3/6/2025 13:44,Willowvale_Plant,,High Energy White,0,819,4778,3959,dispatch,Damaged,3/11/2025,819
INV_517785,6/5/2025 22:37,Shepperton_Plant,,Family Loaf,0,171,108841,108670,waste,Manual Correction,6/12/2025,171
INV_515664,5/24/2025 18:31,,STORE_160,Soft White,33,0,-404,-371,return_from_store,Sale,5/29/2025,0
INV_514518,5/4/2025 13:39,,STORE_108,High Energy Brown,0,166,-560,-726,store_sale,Expired Waste,5/9/2025,166
INV_511705,5/7/2025 7:24,Willowvale_Plant,,Whole Wheat,0,129,8670,8541,waste,Return from Store,5/13/2025,129
INV_514103,6/9/2025 9:30,Willowvale_Plant,,Wholegrain Brown,1095,0,72716,73811,production,Dispatch to Store,6/14/2025,0
INV_516742,7/25/2025 18:23,Shepperton_Plant,,Wholegrain Brown,1912,0,46651,48563,production,Damaged,7/30/2025,0
INV_508411,5/30/2025 10:29,Willowvale_Plant,,High Energy Brown,0,42,35804,35762,stock_adjustment,Shrinkage,6/4/2025,42
INV_502942,5/5/2025 14:13,Willowvale_Plant,,Seed Loaf,0,165,7249,7084,waste,Manual Correction,5/11/2025,165
INV_509480,5/8/2025 1:27,,STORE_181,Wholegrain Brown,119,0,143,262,return_from_store,Production,5/13/2025,0
INV_503163,6/13/2025 6:34,,STORE_008,Soft White,0,216,21,-195,store_sale,Manual Correction,6/18/2025,216
INV_504678,1/10/2025 16:13,Willowvale_Plant,,Wholegrain Brown,0,577,26703,26126,dispatch,Dispatch to Store,1/15/2025,577
INV_502618,2/26/2025 17:40,,STORE_085,High Energy Brown,105,0,0,105,return_from_store,Production,3/3/2025,0
INV_503612,4/16/2025 4:35,Shepperton_Plant,,Family Loaf,0,473,6893,6420,dispatch,Return from Store,4/23/2025,473
INV_508235,4/4/2025 21:42,Willowvale_Plant,,Whole Wheat,0,6,-6495,-6501,stock_adjustment,Shrinkage,4/10/2025,6
INV_507871,3/5/2025 0:13,,STORE_126,Soft White,0,110,271,161,store_sale,Return from Store,3/10/2025,110
INV_516044,2/17/2025 20:40,,STORE_134,High Energy White,20,0,-352,-332,return_from_store,Expired Waste,2/22/2025,0
INV_511618,5/30/2025 4:07,,STORE_158,Wholegrain Brown,85,0,-278,-193,return_from_store,Dispatch to Store,6/4/2025,0
INV_503792,7/20/2025 5:07,Willowvale_Plant,,Wholegrain Brown,5,0,20445,20450,stock_adjustment,Sale,7/25/2025,0
INV_511763,6/20/2025 21:38,Shepperton_Plant,,Soft White,0,755,26774,26019,dispatch,Production,6/25/2025,755
INV_511577,4/12/2025 2:46,Willowvale_Plant,,Soft White,43,0,57461,57504,stock_adjustment,Return from Store,4/17/2025,0
INV_509695,4/6/2025 14:12,Shepperton_Plant,,Wholegrain Brown,823,0,27279,28102,production,Dispatch to Store,4/11/2025,0
INV_513532,4/29/2025 14:26,,STORE_179,Soft White,62,0,-89,-27,return_from_store,Shrinkage,5/4/2025,0
INV_510045,4/25/2025 18:58,Willowvale_Plant,,High Energy White,0,544,34660,34116,dispatch,Manual Correction,4/30/2025,544
INV_503439,3/4/2025 16:55,Shepperton_Plant,,High Energy Brown,0,47,3258,3211,waste,Shrinkage,3/9/2025,47
INV_501892,4/30/2025 7:51,,STORE_022,Soft White,80,0,63,143,return_from_store,Expired Waste,5/5/2025,0
INV_506457,3/25/2025 14:00,Shepperton_Plant,,Family Loaf,0,1409,16868,15459,dispatch,Sale,4/1/2025,1409
INV_500249,5/12/2025 2:10,Shepperton_Plant,,High Energy Brown,0,151,2792,2641,waste,Expired Waste,5/17/2025,151
INV_505255,4/5/2025 5:16,,STORE_009,Family Loaf,52,0,-165,-113,return_from_store,Shrinkage,4/12/2025,0
INV_517383,7/10/2025 5:32,Willowvale_Plant,,Seed Loaf,38,0,41695,41733,stock_adjustment,Production,7/16/2025,0
INV_505167,3/28/2025 17:58,Willowvale_Plant,,Family Loaf,0,66,1482,1416,waste,Dispatch to Store,4/4/2025,66
INV_513006,7/15/2025 10:02,Willowvale_Plant,,Family Loaf,26,0,32301,32327,stock_adjustment,Return from Store,7/22/2025,0
INV_514346,7/7/2025 1:57,,STORE_025,Soft White,51,0,0,51,return_from_store,Shrinkage,7/12/2025,0
INV_506460,4/22/2025 18:13,Shepperton_Plant,,Soft White,0,626,29202,28576,dispatch,Sale,4/27/2025,626
INV_501505,7/11/2025 10:43,,STORE_178,Wholegrain Brown,85,0,-260,-175,return_from_store,Dispatch to Store,7/16/2025,0
INV_513844,4/2/2025 10:24,Shepperton_Plant,,Wholegrain Brown,0,125,51495,51370,waste,Sale,4/7/2025,125
INV_500670,7/6/2025 8:00,Shepperton_Plant,,Seed Loaf,867,0,768,1635,production,Expired Waste,7/12/2025,0
INV_509471,1/25/2025 0:30,,STORE_092,High Energy Brown,15,0,-132,-117,return_from_store,Shrinkage,1/30/2025,0
INV_517693,6/2/2025 3:57,Shepperton_Plant,,Seed Loaf,0,446,38873,38427,dispatch,Manual Correction,6/8/2025,446
INV_500897,4/14/2025 8:37,Willowvale_Plant,,Whole Wheat,0,1419,-3319,-4738,dispatch,Expired Waste,4/20/2025,1419
INV_503306,4/11/2025 0:00,,STORE_070,Whole Wheat,82,0,63,145,return_from_store,Return from Store,4/11/2025,0
INV_508026,4/30/2025 16:56,,STORE_043,Family Loaf,18,0,-133,-115,return_from_store,Damaged,5/7/2025,0
INV_506239,5/14/2025 18:34,,STORE_182,Seed Loaf,0,167,21,-146,store_sale,Damaged,5/20/2025,167
INV_510858,2/5/2025 20:26,Shepperton_Plant,,Seed Loaf,0,1334,26153,24819,dispatch,Expired Waste,2/11/2025,1334
INV_511385,4/14/2025 6:29,Willowvale_Plant,,Soft White,0,1442,61744,60302,dispatch,Damaged,4/19/2025,1442
INV_502890,4/16/2025 20:03,,STORE_029,Soft White,70,0,0,70,return_from_store,Return from Store,4/21/2025,0
INV_506003,5/19/2025 0:48,Willowvale_Plant,,High Energy Brown,0,20,21068,21048,stock_adjustment,Dispatch to Store,5/24/2025,20
INV_507739,6/14/2025 14:05,Shepperton_Plant,,Family Loaf,0,48,33902,33854,waste,Sale,6/21/2025,48
INV_515292,7/27/2025 15:12,,STORE_127,Family Loaf,68,0,-345,-277,return_from_store,Expired Waste,8/3/2025,0
INV_513684,6/9/2025 1:23,,STORE_022,High Energy Brown,86,0,-487,-401,return_from_store,Return from Store,6/14/2025,0
INV_510813,3/4/2025 8:56,Shepperton_Plant,,Wholegrain Brown,35,0,38333,38368,stock_adjustment,Dispatch to Store,3/9/2025,0
INV_514058,2/25/2025 2:49,,STORE_096,High Energy Brown,95,0,-436,-341,return_from_store,Shrinkage,3/2/2025,0
INV_516944,4/6/2025 2:18,,STORE_136,Wholegrain Brown,0,211,-240,-451,store_sale,Dispatch to Store,4/11/2025,211
INV_508397,3/17/2025 7:39,,STORE_056,Seed Loaf,0,204,108,-96,store_sale,Damaged,3/23/2025,204
INV_500002,1/26/2025 20:41,,STORE_008,Soft White,21,0,0,21,return_from_store,Expired Waste,1/31/2025,0
INV_510562,4/16/2025 23:09,,STORE_093,Seed Loaf,37,0,112,149,return_from_store,Manual Correction,4/22/2025,0
INV_516118,5/27/2025 9:31,Willowvale_Plant,,Family Loaf,0,172,45411,45239,waste,Return from Store,6/3/2025,172
INV_509961,3/10/2025 1:44,Willowvale_Plant,,Family Loaf,708,0,7790,8498,production,Manual Correction,3/17/2025,0
INV_500634,4/26/2025 19:02,,STORE_059,Soft White,59,0,0,59,return_from_store,Dispatch to Store,5/1/2025,0
INV_512508,1/12/2025 1:03,Shepperton_Plant,,High Energy White,0,1165,24325,23160,dispatch,Shrinkage,1/17/2025,1165
INV_506079,4/26/2025 1:45,Shepperton_Plant,,Whole Wheat,1287,0,20431,21718,production,Return from Store,5/2/2025,0
INV_500531,1/5/2025 21:39,Shepperton_Plant,,Family Loaf,0,145,-3253,-3398,waste,Sale,1/12/2025,145
INV_516853,3/7/2025 17:48,Willowvale_Plant,,Family Loaf,0,59,46946,46887,waste,Damaged,3/14/2025,59
INV_508181,7/24/2025 16:21,Willowvale_Plant,,Wholegrain Brown,0,1332,46382,45050,dispatch,Production,7/29/2025,1332
INV_502604,7/29/2025 22:28,Willowvale_Plant,,Family Loaf,0,143,7533,7390,waste,Expired Waste,8/5/2025,143
INV_506476,5/12/2025 2:48,Willowvale_Plant,,Wholegrain Brown,0,165,42328,42163,waste,Return from Store,5/17/2025,165
INV_504177,4/5/2025 22:30,Shepperton_Plant,,High Energy White,0,1240,23567,22327,dispatch,Damaged,4/10/2025,1240
INV_516717,6/11/2025 13:52,,STORE_146,High Energy White,110,0,-54,56,return_from_store,Damaged,6/16/2025,0
INV_517840,3/31/2025 13:23,Shepperton_Plant,,Seed Loaf,0,773,41558,40785,dispatch,Expired Waste,4/6/2025,773
INV_511064,7/16/2025 11:37,Willowvale_Plant,,Wholegrain Brown,0,12,68499,68487,stock_adjustment,Dispatch to Store,7/21/2025,12
INV_508923,7/27/2025 19:44,,STORE_197,High Energy White,0,295,0,-295,store_sale,Return from Store,8/1/2025,295
INV_503406,7/14/2025 16:47,Shepperton_Plant,,High Energy White,0,637,13879,13242,dispatch,Shrinkage,7/19/2025,637
INV_510531,6/29/2025 21:39,Shepperton_Plant,,High Energy White,0,166,18553,18387,waste,Return from Store,7/4/2025,166
INV_505991,3/18/2025 19:44,,STORE_189,Seed Loaf,0,74,-474,-548,store_sale,Dispatch to Store,3/24/2025,74
INV_506328,1/10/2025 1:34,Willowvale_Plant,,Family Loaf,0,518,635,117,dispatch,Expired Waste,1/17/2025,518
INV_514011,5/5/2025 15:53,Willowvale_Plant,,Whole Wheat,30,0,32048,32078,stock_adjustment,Shrinkage,5/11/2025,0
INV_513872,7/2/2025 12:39,Shepperton_Plant,,High Energy Brown,1964,0,37543,39507,production,Return from Store,7/7/2025,0
INV_502565,3/14/2025 16:54,,STORE_060,Family Loaf,0,274,0,-274,store_sale,Damaged,3/21/2025,274
INV_502581,6/9/2025 12:14,,STORE_197,Family Loaf,0,191,0,-191,store_sale,Dispatch to Store,6/16/2025,191
INV_516577,7/2/2025 21:06,,STORE_099,Soft White,0,199,-169,-368,store_sale,Production,7/7/2025,199
INV_511999,2/5/2025 0:05,Willowvale_Plant,,Family Loaf,1500,0,19658,21158,production,Return from Store,2/12/2025,0
INV_508385,5/27/2025 19:44,,STORE_155,Seed Loaf,114,0,0,114,return_from_store,Return from Store,6/2/2025,0
INV_502607,1/14/2025 20:32,Willowvale_Plant,,High Energy White,3883,0,10184,10695,production,Damaged,1/19/2025,0
INV_514022,1/11/2025 11:16,Willowvale_Plant,,Whole Wheat,0,151,32078,31927,waste,Return from Store,1/17/2025,151
INV_510674,2/4/2025 19:06,Shepperton_Plant,,Soft White,30,0,16727,16757,stock_adjustment,Sale,2/9/2025,0
INV_517635,6/22/2025 20:05,Willowvale_Plant,,Family Loaf,0,31,54914,54883,stock_adjustment,Sale,6/29/2025,31
INV_509447,6/9/2025 10:40,Willowvale_Plant,,Wholegrain Brown,48,0,55755,55803,stock_adjustment,Return from Store,6/14/2025,0
INV_502104,7/20/2025 3:47,,STORE_108,Whole Wheat,0,113,0,-113,store_sale,Shrinkage,7/26/2025,113
INV_517487,7/22/2025 16:26,Willowvale_Plant,,High Energy White,0,452,64174,63722,dispatch,Return from Store,7/27/2025,452
INV_514835,1/17/2025 13:11,Shepperton_Plant,,Wholegrain Brown,47,0,53099,53146,stock_adjustment,Return from Store,1/22/2025,0
INV_514301,1/8/2025 0:05,Shepperton_Plant,,High Energy White,0,12,23664,23652,stock_adjustment,Sale,1/13/2025,12
INV_504234,6/2/2025 18:51,Shepperton_Plant,,High Energy White,0,41,21930,21889,stock_adjustment,Manual Correction,6/7/2025,41
INV_504994,1/19/2025 19:26,,STORE_071,High Energy White,114,0,0,114,return_from_store,Damaged,1/24/2025,0
INV_512716,3/18/2025 15:40,Willowvale_Plant,,Soft White,0,1430,63142,61712,dispatch,Sale,3/23/2025,1430
INV_508201,1/3/2025 4:04,Shepperton_Plant,,Wholegrain Brown,0,132,32960,32828,waste,Production,1/8/2025,132
INV_505057,3/31/2025 10:06,Willowvale_Plant,,Seed Loaf,1603,0,12202,13805,production,Return from Store,4/6/2025,0
INV_500658,1/19/2025 12:53,Shepperton_Plant,,Soft White,27,0,-3083,-3056,stock_adjustment,Damaged,1/24/2025,0
INV_504434,4/2/2025 9:26,Shepperton_Plant,,Wholegrain Brown,1271,0,11937,13208,production,Shrinkage,4/7/2025,0
INV_511676,1/27/2025 8:28,Willowvale_Plant,,Seed Loaf,24,0,9140,9164,stock_adjustment,Damaged,2/2/2025,0
INV_500717,1/26/2025 9:03,Willowvale_Plant,,High Energy Brown,0,148,6034,5886,waste,Damaged,1/31/2025,148
INV_503816,6/12/2025 17:11,Shepperton_Plant,,Seed Loaf,0,1346,8487,7141,dispatch,Return from Store,6/18/2025,1346
INV_506773,6/25/2025 21:14,Shepperton_Plant,,Family Loaf,1351,0,20073,21424,production,Manual Correction,7/2/2025,0
INV_511186,5/1/2025 13:14,Willowvale_Plant,,High Energy White,0,70,35329,35259,waste,Sale,5/6/2025,70
INV_509579,5/18/2025 22:46,,STORE_014,Seed Loaf,91,0,-248,-157,return_from_store,Shrinkage,5/24/2025,0
INV_516042,6/1/2025 11:46,Shepperton_Plant,,High Energy Brown,1413,0,35470,36883,production,Manual Correction,6/6/2025,0
INV_510664,2/19/2025 18:47,Shepperton_Plant,,Wholegrain Brown,0,17,36216,36199,stock_adjustment,Sale,2/24/2025,17
INV_509813,2/14/2025 4:52,Shepperton_Plant,,High Energy Brown,0,23,35513,35490,stock_adjustment,Manual Correction,2/19/2025,23
INV_517601,1/28/2025 9:36,Willowvale_Plant,,Wholegrain Brown,526,0,78318,78844,production,Return from Store,2/2/2025,0
INV_507260,7/4/2025 15:50,Shepperton_Plant,,Seed Loaf,1119,0,17411,18530,production,Manual Correction,7/10/2025,0
INV_503904,6/12/2025 6:21,Shepperton_Plant,,Wholegrain Brown,0,122,14386,14264,waste,Damaged,6/17/2025,122
INV_514322,7/21/2025 14:45,Shepperton_Plant,,Family Loaf,0,680,90582,89902,dispatch,Manual Correction,7/28/2025,680
INV_502679,6/6/2025 10:16,,STORE_097,Seed Loaf,0,218,0,-218,store_sale,Sale,6/12/2025,218
INV_509288,6/26/2025 10:21,Shepperton_Plant,,Whole Wheat,0,889,32350,31461,dispatch,Dispatch to Store,7/2/2025,889
INV_506811,4/14/2025 20:05,Willowvale_Plant,,High Energy Brown,0,1368,27411,26043,dispatch,Manual Correction,4/19/2025,1368
INV_515955,7/19/2025 9:44,Willowvale_Plant,,Whole Wheat,0,32,47441,47409,stock_adjustment,Production,7/25/2025,32
INV_509359,7/28/2025 15:12,,STORE_192,High Energy Brown,103,0,-1,102,return_from_store,Sale,8/2/2025,0
INV_510655,3/4/2025 4:08,Willowvale_Plant,,Family Loaf,0,526,7344,6818,dispatch,Production,3/11/2025,526
INV_503700,7/17/2025 8:35,Willowvale_Plant,,Family Loaf,0,35,6270,6235,stock_adjustment,Manual Correction,7/24/2025,35
INV_515316,4/28/2025 9:18,Shepperton_Plant,,Whole Wheat,0,1320,70089,68769,dispatch,Sale,5/4/2025,1320
INV_501788,6/20/2025 17:51,Shepperton_Plant,,High Energy Brown,836,0,3330,4166,production,Shrinkage,6/25/2025,0
INV_508442,4/27/2025 0:14,,STORE_186,Whole Wheat,62,0,120,182,return_from_store,Return from Store,5/3/2025,0
INV_506314,6/3/2025 20:14,Willowvale_Plant,,Soft White,552,0,40108,40660,production,Expired Waste,6/8/2025,0
INV_512816,3/24/2025 2:25,Willowvale_Plant,,Family Loaf,0,37,29299,29262,stock_adjustment,Sale,3/31/2025,37
INV_503645,2/15/2025 4:08,,STORE_191,Wholegrain Brown,15,0,109,124,return_from_store,Dispatch to Store,2/20/2025,0
INV_501776,5/7/2025 14:52,,STORE_072,Soft White,0,176,0,-176,store_sale,Expired Waste,5/12/2025,176
INV_500192,4/16/2025 16:49,Shepperton_Plant,,Family Loaf,50,0,-3,47,stock_adjustment,Damaged,4/23/2025,0
INV_509012,2/27/2025 14:30,Willowvale_Plant,,Seed Loaf,517,0,8910,9427,production,Shrinkage,3/5/2025,0
INV_513414,3/21/2025 9:13,Willowvale_Plant,,Wholegrain Brown,768,0,69908,70676,production,Manual Correction,3/26/2025,0
INV_516391,1/6/2025 1:05,,STORE_074,High Energy Brown,0,89,-229,-318,store_sale,Dispatch to Store,1/11/2025,89
INV_517424,6/22/2025 17:57,Willowvale_Plant,,Soft White,0,367,71007,70640,dispatch,Sale,6/27/2025,367
INV_516534,7/4/2025 19:28,Willowvale_Plant,,High Energy Brown,0,75,78200,78125,waste,Shrinkage,7/9/2025,75
INV_517717,2/15/2025 6:22,,STORE_056,Soft White,0,264,-427,-691,store_sale,Production,2/20/2025,264
INV_505388,1/2/2025 8:17,Shepperton_Plant,,Whole Wheat,0,179,17615,17436,waste,Return from Store,1/8/2025,179
INV_512358,6/2/2025 6:03,,STORE_118,Soft White,73,0,-68,5,return_from_store,Production,6/7/2025,0
INV_513787,2/16/2025 16:26,Willowvale_Plant,,Soft White,1171,0,62804,63975,production,Shrinkage,2/21/2025,0
INV_504951,6/14/2025 23:51,Willowvale_Plant,,High Energy Brown,0,187,19207,19020,waste,Damaged,6/19/2025,187
INV_502687,5/12/2025 8:24,,STORE_060,Soft White,0,245,0,-245,store_sale,Dispatch to Store,5/17/2025,245
INV_504390,3/5/2025 15:12,Shepperton_Plant,,Whole Wheat,3449,22,11271,11249,stock_adjustment,Manual Correction,3/11/2025,22
INV_511164,7/4/2025 18:52,Willowvale_Plant,,High Energy White,12,0,37778,37790,stock_adjustment,Return from Store,7/9/2025,0
INV_516704,1/3/2025 14:12,,STORE_042,Family Loaf,0,192,89,-103,store_sale,Dispatch to Store,1/10/2025,192
INV_504927,1/12/2025 7:55,Shepperton_Plant,,Wholegrain Brown,0,11,12710,12699,waste,Sale,1/17/2025,11
INV_512532,5/25/2025 21:10,,STORE_119,High Energy White,12,0,-609,-597,return_from_store,Manual Correction,5/30/2025,0
INV_505552,7/17/2025 2:38,,STORE_155,Wholegrain Brown,46,0,-233,-187,return_from_store,Expired Waste,7/22/2025,0
INV_510799,1/20/2025 1:06,Willowvale_Plant,,Seed Loaf,0,195,11031,10836,waste,Production,1/26/2025,195
INV_515659,4/22/2025 23:13,Shepperton_Plant,,Whole Wheat,0,1408,66444,65036,dispatch,Dispatch to Store,4/28/2025,1408
INV_500238,6/22/2025 21:05,Shepperton_Plant,,High Energy Brown,0,172,2964,2792,waste,Return from Store,6/27/2025,172
INV_512207,7/6/2025 11:50,,STORE_109,Seed Loaf,0,175,-219,-394,store_sale,Production,7/12/2025,175
INV_517460,5/15/2025 14:36,Willowvale_Plant,,Whole Wheat,0,5,46705,46700,stock_adjustment,Sale,5/21/2025,5
INV_511169,1/11/2025 3:30,,STORE_073,High Energy White,54,0,-34,20,return_from_store,Return from Store,1/16/2025,0
INV_513707,3/2/2025 8:27,,STORE_019,Seed Loaf,0,57,-350,-407,store_sale,Manual Correction,3/8/2025,57
INV_506901,5/2/2025 22:04,Willowvale_Plant,,Seed Loaf,0,617,126,-491,dispatch,Manual Correction,5/8/2025,617
INV_514670,5/17/2025 0:08,Shepperton_Plant,,Soft White,0,661,26580,25919,dispatch,Sale,5/22/2025,661
INV_505618,1/6/2025 20:10,Willowvale_Plant,,Seed Loaf,0,1103,12940,11837,dispatch,Production,1/12/2025,1103
INV_509137,1/7/2025 21:01,Shepperton_Plant,,High Energy White,0,878,24339,23461,dispatch,Production,1/12/2025,878
INV_514515,1/29/2025 0:43,,STORE_131,Family Loaf,0,146,-515,-661,store_sale,Manual Correction,2/5/2025,146
INV_508640,1/27/2025 19:33,,STORE_194,Seed Loaf,66,0,35,101,return_from_store,Production,2/2/2025,0
INV_505097,3/1/2025 6:40,Shepperton_Plant,,Wholegrain Brown,0,1080,9123,8043,dispatch,Manual Correction,3/6/2025,1080
INV_514508,6/22/2025 10:17,Willowvale_Plant,,High Energy Brown,0,1477,67349,65872,dispatch,Manual Correction,6/27/2025,1477
INV_514958,7/21/2025 0:02,Shepperton_Plant,,High Energy White,0,93,33897,33804,waste,Sale,7/26/2025,93
INV_513821,2/20/2025 14:19,Shepperton_Plant,,Seed Loaf,0,183,42389,42206,waste,Sale,2/26/2025,183
INV_503552,7/12/2025 12:45,Shepperton_Plant,,Soft White,18,0,21591,21609,stock_adjustment,Expired Waste,7/17/2025,0
INV_509046,4/2/2025 20:12,,STORE_099,Family Loaf,62,0,-207,-145,return_from_store,Sale,4/9/2025,0
INV_503360,1/9/2025 23:59,Willowvale_Plant,,Family Loaf,0,183,4917,4734,waste,Manual Correction,1/16/2025,183
