record_id,timestamp,plant_id,depot_id,route_id,store_id,sku,balance_before,balance_after,quantity_moved,movement_type,reason_code,expiry_date
INV_2007517,2025-03-23 19:00:00,Shepperton_Plant,Bindura,,STORE_039,Low GI Seed loaf,1748,1723,-25,sale,Sale,2025-05-26
INV_2007518,2025-05-25 06:00:00,Shepperton_Plant,Murehwa,RT_HAT_01,STORE_071,Soft white,5327,5379,52,return_from_store,Return from store,2025-02-14
INV_2007519,2025-02-07 14:00:00,Shepperton_Plant,Bindura,,STORE_107,Low GI Seed loaf,3755,3703,-52,sale,Sale,2025-05-07
INV_2007520,2025-02-14 19:00:00,Shepperton_Plant,Murehwa,,STORE_110,Low GI Seed loaf,1503,1456,-47,sale,Sale,2025-03-22
INV_2007521,2025-01-08 18:00:00,Shepperton_Plant,Bindura,,STORE_150,Whole grain loaf,4626,4581,-45,sale,Sale,2025-03-12
INV_2007522,2025-04-07 05:00:00,Shepperton_Plant,Hatcliff,RT_CHE_02,STORE_055,Low GI Seed loaf,2136,1720,-416,dispatch,Dispatch to store,2025-06-25
INV_2007523,2025-03-04 23:00:00,Shepperton_Plant,Murehwa,,STORE_099,High Energy Brown,2173,2161,-12,sale,Sale,2025-07-27
INV_2007524,2025-06-15 17:00:00,Shepperton_Plant,Chinhoyi,,STORE_009,High Energy Brown,2069,1940,-129,waste,Damaged,2025-04-10
INV_2007525,2025-07-10 06:00:00,Shepperton_Plant,Chegutu,RT_HAR_02,STORE_135,Low GI Seed loaf,2454,2557,103,return_from_store,Return from store,2025-07-02
INV_2007526,2025-01-03 17:00:00,Shepperton_Plant,Hatcliff,RT_HAT_02,STORE_038,Low GI Seed loaf,-656,-1816,-1160,dispatch,Dispatch to store,2025-02-15
INV_2007527,2025-07-11 07:00:00,Shepperton_Plant,Chinhoyi,,STORE_095,Soft white,1335,1306,-29,sale,Sale,2025-04-30
INV_2007528,2025-01-23 14:00:00,Shepperton_Plant,Mutare,,STORE_188,Whole grain loaf,1492,1462,-30,sale,Sale,2025-02-03
INV_2007529,2025-03-07 16:00:00,Shepperton_Plant,Harare,RT_HAR_01,STORE_167,Soft white,1393,866,-527,dispatch,Dispatch to depot,2025-06-01
INV_2007530,2025-07-06 23:00:00,Shepperton_Plant,Bindura,RT_CHE_01,STORE_054,Low GI Seed loaf,4997,4198,-799,dispatch,Dispatch to depot,2025-05-26
INV_2007531,2025-03-06 10:00:00,Shepperton_Plant,Chinhoyi,RT_MUR_01,STORE_116,Low GI Seed loaf,3806,3050,-756,dispatch,Dispatch to store,2025-04-16
INV_2007532,2025-02-10 23:00:00,Shepperton_Plant,Mutare,RT_MUR_01,STORE_122,Whole grain loaf,1993,1345,-648,dispatch,Dispatch to store,2025-04-29
INV_2007533,2025-02-22 18:00:00,Shepperton_Plant,Hatcliff,RT_CHE_02,STORE_018,High Energy Brown,1381,991,-390,dispatch,Dispatch to store,2025-05-02
INV_2007534,2025-01-26 06:00:00,Shepperton_Plant,Mutare,RT_HAR_03,STORE_039,High Energy Brown,3233,2284,-949,dispatch,Dispatch to depot,2025-01-26
INV_2007535,2025-01-14 03:00:00,Shepperton_Plant,Chegutu,,STORE_187,Low GI Seed loaf,4233,5711,1478,production,Baked Output,2025-06-13
INV_2007536,2025-07-01 05:00:00,Shepperton_Plant,Harare,RT_HAR_03,STORE_073,Whole grain loaf,4866,3514,-1352,dispatch,Dispatch to store,2025-01-16
INV_2007537,2025-02-28 08:00:00,Shepperton_Plant,Chegutu,,STORE_066,High Energy Brown,-198,-235,-37,sale,Sale,2025-05-28
INV_2007538,2025-02-13 15:00:00,Shepperton_Plant,Harare,RT_HAT_01,STORE_030,Soft white,3345,2488,-857,dispatch,Dispatch to depot,2025-06-20
INV_2007539,2025-02-25 21:00:00,Shepperton_Plant,Bindura,,STORE_020,Soft white,1028,968,-60,sale,Sale,2025-03-08
INV_2007540,2025-03-21 19:00:00,Shepperton_Plant,Chegutu,,STORE_101,Whole grain loaf,466,449,-17,sale,Sale,2025-02-06
INV_2007541,2025-02-04 08:00:00,Shepperton_Plant,Harare,,STORE_153,Low GI Seed loaf,-259,-430,-171,waste,Damaged,2025-01-16
INV_2007542,2025-05-24 01:00:00,Shepperton_Plant,Mutare,RT_HAT_02,STORE_042,High Energy Brown,4034,2736,-1298,dispatch,Dispatch to depot,2025-04-14
INV_2007543,2025-03-17 12:00:00,Shepperton_Plant,Mutare,,STORE_180,Whole grain loaf,5485,5448,-37,sale,Sale,2025-04-13
INV_2007544,2025-01-20 21:00:00,Shepperton_Plant,Hatcliff,,STORE_164,Low GI Seed loaf,1712,1688,-24,waste,Expired Waste,2025-02-21
INV_2007545,2025-06-07 00:00:00,Shepperton_Plant,Bindura,,STORE_009,Soft white,2747,2710,-37,sale,Sale,2025-04-13
INV_2007546,2025-05-16 15:00:00,Shepperton_Plant,Harare,,STORE_147,Whole grain loaf,2187,2059,-128,waste,Expired Waste,2025-05-08
INV_2007547,2025-06-25 07:00:00,Shepperton_Plant,Murehwa,,STORE_075,Soft white,3191,3151,-40,sale,Sale,2025-06-11
INV_2007548,2025-07-23 22:00:00,Shepperton_Plant,Harare,,STORE_135,Low GI Seed loaf,3368,3361,-7,sale,Sale,2025-05-04
INV_2007549,2025-05-05 18:00:00,Shepperton_Plant,Bindura,,STORE_026,Low GI Seed loaf,3148,3139,-9,sale,Sale,2025-04-11
INV_2007550,2025-05-21 15:00:00,Shepperton_Plant,Harare,,STORE_108,Low GI Seed loaf,2999,2973,-26,sale,Sale,2025-03-17
INV_2007551,2025-07-01 08:00:00,Shepperton_Plant,Bindura,,STORE_138,Soft white,3677,3638,-39,sale,Sale,2025-01-27
INV_2007552,2025-07-14 03:00:00,Shepperton_Plant,Harare,RT_CHE_02,STORE_166,Soft white,6156,5747,-409,dispatch,Dispatch to depot,2025-07-15
INV_2007553,2025-03-24 12:00:00,Shepperton_Plant,Hatcliff,,STORE_103,High Energy Brown,631,595,-36,sale,Sale,2025-07-05
INV_2007554,2025-06-21 04:00:00,Shepperton_Plant,Chegutu,,STORE_185,Whole grain loaf,5118,5067,-51,sale,Sale,2025-05-25
INV_2007555,2025-07-14 18:00:00,Shepperton_Plant,Hatcliff,RT_HAR_02,STORE_104,Low GI Seed loaf,712,-730,-1442,dispatch,Dispatch to depot,2025-07-11
INV_2007556,2025-03-21 18:00:00,Shepperton_Plant,Mutare,RT_MUR_01,STORE_168,High Energy Brown,2507,2591,84,return_from_store,Return from store,2025-03-27
INV_2007557,2025-04-12 08:00:00,Shepperton_Plant,Mutare,,STORE_023,Low GI Seed loaf,-1428,-1647,-219,waste,Expired Waste,2025-01-14
INV_2007558,2025-01-10 16:00:00,Shepperton_Plant,Mutare,,STORE_138,Whole grain loaf,916,860,-56,sale,Sale,2025-05-09
INV_2007559,2025-04-25 04:00:00,Shepperton_Plant,Mutare,,STORE_175,Whole grain loaf,1352,1262,-90,stock_adjustment,Manual Correction,2025-03-25
INV_2007560,2025-06-15 03:00:00,Shepperton_Plant,Bindura,,STORE_015,High Energy Brown,1338,1333,-5,sale,Sale,2025-07-08
INV_2007561,2025-01-26 21:00:00,Shepperton_Plant,Chinhoyi,,STORE_129,Soft white,2425,3325,900,production,Baked Output,2025-04-26
INV_2007562,2025-02-23 04:00:00,Shepperton_Plant,Bindura,,STORE_074,Soft white,163,118,-45,sale,Sale,2025-07-16
INV_2007563,2025-05-13 11:00:00,Shepperton_Plant,Murehwa,,STORE_088,Soft white,3522,6135,2613,production,Baked Output,2025-01-12
INV_2007564,2025-05-05 23:00:00,Shepperton_Plant,Murehwa,,STORE_155,Soft white,1143,2986,1843,production,Baked Output,2025-05-12
INV_2007565,2025-01-27 13:00:00,Shepperton_Plant,Chinhoyi,RT_MUT_02,STORE_020,Whole grain loaf,662,-335,-997,dispatch,Dispatch to depot,2025-05-09
INV_2007566,2025-04-27 03:00:00,Shepperton_Plant,Bindura,,STORE_046,Soft white,3287,3262,-25,sale,Sale,2025-04-04
INV_2007567,2025-04-10 12:00:00,Shepperton_Plant,Harare,,STORE_129,High Energy Brown,2470,2435,-35,sale,Sale,2025-01-05
INV_2007568,2025-06-05 20:00:00,Shepperton_Plant,Chinhoyi,,STORE_091,Soft white,2313,2255,-58,sale,Sale,2025-02-03
INV_2007569,2025-05-21 04:00:00,Shepperton_Plant,Mutare,RT_CHE_02,STORE_050,High Energy Brown,2507,2040,-467,dispatch,Dispatch to store,2025-05-04
INV_2007570,2025-02-12 09:00:00,Shepperton_Plant,Chinhoyi,,STORE_126,Low GI Seed loaf,786,775,-11,sale,Sale,2025-04-21
INV_2007571,2025-04-05 01:00:00,Shepperton_Plant,Bindura,RT_MUT_02,STORE_045,High Energy Brown,834,-606,-1440,dispatch,Dispatch to store,2025-07-16
INV_2007572,2025-05-02 09:00:00,Shepperton_Plant,Murehwa,,STORE_050,High Energy Brown,3641,3611,-30,sale,Sale,2025-07-16
INV_2007573,2025-03-15 09:00:00,Shepperton_Plant,Harare,,STORE_144,Soft white,2043,1988,-55,sale,Sale,2025-02-01
INV_2007574,2025-06-11 20:00:00,Shepperton_Plant,Murehwa,RT_CHE_02,STORE_165,Soft white,4319,2646,-1673,dispatch,Dispatch to depot,2025-06-20
INV_2007575,2025-06-22 01:00:00,Shepperton_Plant,Mutare,,STORE_156,High Energy Brown,1147,1091,-56,sale,Sale,2025-04-27
INV_2007576,2025-07-02 20:00:00,Shepperton_Plant,Mutare,,STORE_184,High Energy Brown,977,960,-17,sale,Sale,2025-05-21
INV_2007577,2025-04-16 05:00:00,Shepperton_Plant,Bindura,,STORE_172,Low GI Seed loaf,3389,3337,-52,sale,Sale,2025-04-26
INV_2007578,2025-04-09 00:00:00,Shepperton_Plant,Harare,RT_CHI_02,STORE_006,Soft white,1774,781,-993,dispatch,Dispatch to depot,2025-05-10
INV_2007579,2025-04-28 14:00:00,Shepperton_Plant,Hatcliff,,STORE_037,Low GI Seed loaf,6251,6214,-37,sale,Sale,2025-03-07
INV_2007580,2025-06-23 18:00:00,Shepperton_Plant,Chinhoyi,,STORE_007,Whole grain loaf,1006,955,-51,sale,Sale,2025-04-24
INV_2007581,2025-05-01 10:00:00,Shepperton_Plant,Bindura,,STORE_100,Soft white,864,813,-51,sale,Sale,2025-03-11
INV_2007582,2025-07-08 04:00:00,Shepperton_Plant,Hatcliff,,STORE_040,Low GI Seed loaf,3501,3484,-17,sale,Sale,2025-04-05
INV_2007583,2025-03-27 11:00:00,Shepperton_Plant,Bindura,,STORE_080,High Energy Brown,3917,3910,-7,sale,Sale,2025-03-28
INV_2007584,2025-01-20 07:00:00,Shepperton_Plant,Mutare,,STORE_004,Low GI Seed loaf,3323,3276,-47,sale,Sale,2025-04-11
INV_2007585,2025-01-28 19:00:00,Shepperton_Plant,Chegutu,,STORE_117,Soft white,1927,1888,-39,sale,Sale,2025-07-13
INV_2007586,2025-03-16 01:00:00,Shepperton_Plant,Bindura,,STORE_112,High Energy Brown,1645,1630,-15,sale,Sale,2025-05-21
INV_2007587,2025-05-18 18:00:00,Shepperton_Plant,Murehwa,,STORE_191,Whole grain loaf,2758,2712,-46,sale,Sale,2025-04-21
INV_2007588,2025-07-10 17:00:00,Shepperton_Plant,Chinhoyi,,STORE_012,Soft white,1257,3248,1991,production,Baked Output,2025-03-07
INV_2007589,2025-04-06 21:00:00,Shepperton_Plant,Bindura,,STORE_138,High Energy Brown,2699,5030,2331,production,Baked Output,2025-04-29
INV_2007590,2025-04-13 09:00:00,Shepperton_Plant,Mutare,,STORE_102,Whole grain loaf,4142,5544,1402,production,Baked Output,2025-05-28
INV_2007591,2025-06-14 14:00:00,Shepperton_Plant,Chinhoyi,,STORE_122,Whole grain loaf,3116,3209,93,stock_adjustment,Manual Correction,2025-06-11
INV_2007592,2025-04-17 04:00:00,Shepperton_Plant,Chegutu,RT_CHI_01,STORE_135,High Energy Brown,3200,1637,-1563,dispatch,Dispatch to store,2025-03-20
INV_2007593,2025-07-03 14:00:00,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_044,High Energy Brown,1177,790,-387,dispatch,Dispatch to store,2025-04-03
INV_2007594,2025-06-08 22:00:00,Shepperton_Plant,Mutare,,STORE_056,Soft white,3143,3134,-9,sale,Sale,2025-01-30
INV_2007595,2025-04-14 06:00:00,Shepperton_Plant,Bindura,,STORE_059,Whole grain loaf,2593,2549,-44,sale,Sale,2025-05-12
INV_2007596,2025-07-28 20:00:00,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_176,High Energy Brown,3856,2637,-1219,dispatch,Dispatch to depot,2025-03-06
INV_2007597,2025-07-08 09:00:00,Shepperton_Plant,Chegutu,RT_CHE_01,STORE_049,High Energy Brown,3032,2213,-819,dispatch,Dispatch to store,2025-05-06
INV_2007598,2025-02-01 10:00:00,Shepperton_Plant,Chegutu,,STORE_153,Low GI Seed loaf,747,739,-8,sale,Sale,2025-07-08
INV_2007599,2025-03-28 05:00:00,Shepperton_Plant,Harare,,STORE_098,Whole grain loaf,-155,714,869,production,Baked Output,2025-07-21
INV_2007600,2025-02-21 00:00:00,Shepperton_Plant,Chinhoyi,,STORE_067,Low GI Seed loaf,1371,1227,-144,stock_adjustment,Manual Correction,2025-06-19
INV_2007601,2025-03-14 23:00:00,Shepperton_Plant,Bindura,,STORE_196,Soft white,1726,2710,984,production,Baked Output,2025-03-02
INV_2007602,2025-04-05 05:00:00,Shepperton_Plant,Murehwa,,STORE_155,Whole grain loaf,1614,1559,-55,waste,Damaged,2025-02-10
INV_2007603,2025-02-11 20:00:00,Shepperton_Plant,Chegutu,,STORE_074,Soft white,2692,2681,-11,sale,Sale,2025-03-24
INV_2007604,2025-06-17 05:00:00,Shepperton_Plant,Bindura,,STORE_091,Low GI Seed loaf,1257,3052,1795,production,Baked Output,2025-06-21
INV_2007605,2025-03-28 14:00:00,Shepperton_Plant,Mutare,,STORE_118,High Energy Brown,1666,1614,-52,sale,Sale,2025-06-23
INV_2007606,2025-02-14 09:00:00,Shepperton_Plant,Bindura,,STORE_017,High Energy Brown,1476,1453,-23,sale,Sale,2025-02-05
INV_2007607,2025-06-18 22:00:00,Shepperton_Plant,Bindura,RT_HAR_03,STORE_098,Whole grain loaf,1836,470,-1366,dispatch,Dispatch to store,2025-05-14
INV_2007608,2025-04-22 04:00:00,Shepperton_Plant,Chegutu,RT_HAT_01,STORE_073,Soft white,2954,2494,-460,dispatch,Dispatch to store,2025-07-24
INV_2007609,2025-03-12 17:00:00,Shepperton_Plant,Bindura,RT_HAR_01,STORE_060,Soft white,-1170,-1075,95,return_from_store,Return from store,2025-05-15
INV_2007610,2025-07-14 14:00:00,Shepperton_Plant,Mutare,,STORE_189,High Energy Brown,1111,1080,-31,sale,Sale,2025-05-31
INV_2007611,2025-02-14 18:00:00,Shepperton_Plant,Chegutu,,STORE_095,Whole grain loaf,1265,1251,-14,sale,Sale,2025-07-11
INV_2007612,2025-02-20 09:00:00,Shepperton_Plant,Bindura,RT_CHE_01,STORE_150,Low GI Seed loaf,3474,2915,-559,dispatch,Dispatch to store,2025-03-17
INV_2007613,2025-04-21 01:00:00,Shepperton_Plant,Harare,,STORE_157,Low GI Seed loaf,-395,-408,-13,waste,Damaged,2025-07-01
INV_2007614,2025-01-01 12:00:00,Shepperton_Plant,Murehwa,RT_MUR_01,STORE_051,Soft white,1400,810,-590,dispatch,Dispatch to store,2025-01-25
INV_2007615,2025-02-13 11:00:00,Shepperton_Plant,Bindura,RT_CHI_02,STORE_159,Low GI Seed loaf,3703,2915,-788,dispatch,Dispatch to store,2025-05-07
INV_2007616,2025-03-24 15:00:00,Shepperton_Plant,Hatcliff,RT_CHI_02,STORE_173,Whole grain loaf,1108,80,-1028,dispatch,Dispatch to store,2025-07-27
INV_2007617,2025-03-13 06:00:00,Shepperton_Plant,Bindura,,STORE_057,Soft white,3543,3516,-27,sale,Sale,2025-01-20
INV_2007618,2025-02-05 11:00:00,Shepperton_Plant,Hatcliff,,STORE_184,Low GI Seed loaf,753,736,-17,sale,Sale,2025-03-23
INV_2007619,2025-01-21 12:00:00,Shepperton_Plant,Chegutu,,STORE_013,Whole grain loaf,3773,3715,-58,waste,Expired Waste,2025-03-05
INV_2007620,2025-01-24 00:00:00,Shepperton_Plant,Chegutu,,STORE_003,High Energy Brown,1170,1140,-30,sale,Sale,2025-04-30
INV_2007621,2025-07-03 18:00:00,Shepperton_Plant,Chinhoyi,,STORE_063,Whole grain loaf,2991,4830,1839,production,Baked Output,2025-04-09
INV_2007622,2025-02-02 12:00:00,Shepperton_Plant,Hatcliff,RT_MUR_01,STORE_076,High Energy Brown,2755,1766,-989,dispatch,Dispatch to store,2025-03-05
INV_2007623,2025-07-26 04:00:00,Shepperton_Plant,Bindura,,STORE_035,Low GI Seed loaf,5657,5642,-15,sale,Sale,2025-03-30
INV_2007624,2025-06-03 03:00:00,Shepperton_Plant,Hatcliff,,STORE_144,Soft white,2584,4476,1892,production,Baked Output,2025-01-18
INV_2007625,2025-03-26 06:00:00,Shepperton_Plant,Chegutu,,STORE_104,Whole grain loaf,3538,3531,-7,sale,Sale,2025-04-29
INV_2007626,2025-07-03 18:00:00,Shepperton_Plant,Murehwa,,STORE_102,Low GI Seed loaf,1208,1188,-20,sale,Sale,2025-07-14
INV_2007627,2025-05-19 12:00:00,Shepperton_Plant,Chegutu,,STORE_198,High Energy Brown,3920,3884,-36,sale,Sale,2025-05-21
INV_2007628,2025-06-21 10:00:00,Shepperton_Plant,Hatcliff,,STORE_001,Low GI Seed loaf,2054,2015,-39,sale,Sale,2025-01-23
INV_2007629,2025-01-23 07:00:00,Shepperton_Plant,Chegutu,,STORE_154,Soft white,1358,1334,-24,sale,Sale,2025-01-26
INV_2007630,2025-03-18 01:00:00,Shepperton_Plant,Bindura,,STORE_155,Soft white,-506,-555,-49,sale,Sale,2025-05-02
INV_2007631,2025-06-09 00:00:00,Shepperton_Plant,Mutare,,STORE_100,Whole grain loaf,3004,2954,-50,sale,Sale,2025-06-19
INV_2007632,2025-06-06 01:00:00,Shepperton_Plant,Chinhoyi,RT_MUT_02,STORE_114,Low GI Seed loaf,774,-750,-1524,dispatch,Dispatch to depot,2025-06-09
INV_2007633,2025-06-18 16:00:00,Shepperton_Plant,Murehwa,,STORE_197,Low GI Seed loaf,3642,6154,2512,production,Baked Output,2025-01-24
INV_2007634,2025-04-27 16:00:00,Shepperton_Plant,Murehwa,,STORE_184,Low GI Seed loaf,944,921,-23,sale,Sale,2025-04-30
INV_2007635,2025-05-25 02:00:00,Shepperton_Plant,Chegutu,,STORE_145,Whole grain loaf,3275,3239,-36,sale,Sale,2025-06-16
INV_2007636,2025-02-28 07:00:00,Shepperton_Plant,Chegutu,,STORE_183,Whole grain loaf,1938,1904,-34,sale,Sale,2025-03-07
INV_2007637,2025-02-03 14:00:00,Shepperton_Plant,Hatcliff,,STORE_102,Low GI Seed loaf,1988,1935,-53,sale,Sale,2025-03-18
INV_2007638,2025-06-27 09:00:00,Shepperton_Plant,Mutare,,STORE_023,High Energy Brown,74,45,-29,sale,Sale,2025-02-06
INV_2007639,2025-01-16 19:00:00,Shepperton_Plant,Hatcliff,,STORE_072,High Energy Brown,2710,2659,-51,sale,Sale,2025-04-08
INV_2007640,2025-04-02 22:00:00,Shepperton_Plant,Chinhoyi,,STORE_181,Soft white,3352,5322,1970,production,Baked Output,2025-05-11
INV_2007641,2025-01-17 12:00:00,Shepperton_Plant,Murehwa,,STORE_005,High Energy Brown,966,956,-10,sale,Sale,2025-02-27
INV_2007642,2025-01-24 07:00:00,Shepperton_Plant,Murehwa,,STORE_078,Low GI Seed loaf,6648,6639,-9,sale,Sale,2025-01-16
INV_2007643,2025-05-11 10:00:00,Shepperton_Plant,Harare,RT_CHI_02,STORE_071,Whole grain loaf,2189,2250,61,return_from_store,Return from store,2025-06-22
INV_2007644,2025-03-28 15:00:00,Shepperton_Plant,Murehwa,,STORE_148,Low GI Seed loaf,1803,1775,-28,sale,Sale,2025-02-12
INV_2007645,2025-04-08 18:00:00,Shepperton_Plant,Murehwa,,STORE_103,Low GI Seed loaf,1885,1878,-7,sale,Sale,2025-05-05
INV_2007646,2025-07-27 21:00:00,Shepperton_Plant,Harare,RT_CHI_01,STORE_028,Soft white,2749,2125,-624,dispatch,Dispatch to store,2025-02-17
INV_2007647,2025-01-03 20:00:00,Shepperton_Plant,Mutare,,STORE_069,Low GI Seed loaf,1558,4279,2721,production,Baked Output,2025-04-27
INV_2007648,2025-06-14 14:00:00,Shepperton_Plant,Hatcliff,RT_CHI_01,STORE_028,Soft white,3979,3275,-704,dispatch,Dispatch to store,2025-07-04
INV_2007649,2025-06-23 11:00:00,Shepperton_Plant,Mutare,,STORE_149,Soft white,4991,6748,1757,production,Baked Output,2025-07-12
INV_2007650,2025-04-06 14:00:00,Shepperton_Plant,Murehwa,,STORE_096,Whole grain loaf,3190,3175,-15,sale,Sale,2025-06-23
INV_2007651,2025-06-03 12:00:00,Shepperton_Plant,Murehwa,,STORE_161,High Energy Brown,3615,3593,-22,sale,Sale,2025-04-27
INV_2007652,2025-02-06 23:00:00,Shepperton_Plant,Murehwa,,STORE_018,High Energy Brown,2736,4603,1867,production,Baked Output,2025-06-26
INV_2007653,2025-03-19 13:00:00,Shepperton_Plant,Chegutu,,STORE_118,Low GI Seed loaf,2824,2774,-50,sale,Sale,2025-03-03
INV_2007654,2025-02-12 04:00:00,Shepperton_Plant,Harare,RT_HAR_02,STORE_085,High Energy Brown,3070,1866,-1204,dispatch,Dispatch to depot,2025-04-23
INV_2007655,2025-02-04 04:00:00,Shepperton_Plant,Mutare,,STORE_032,Soft white,3161,3156,-5,sale,Sale,2025-01-23
INV_2007656,2025-03-23 10:00:00,Shepperton_Plant,Chinhoyi,,STORE_030,Low GI Seed loaf,1882,1833,-49,sale,Sale,2025-07-30
INV_2007657,2025-06-05 12:00:00,Shepperton_Plant,Chinhoyi,RT_MUT_02,STORE_200,High Energy Brown,1261,-132,-1393,dispatch,Dispatch to store,2025-03-18
INV_2007658,2025-04-03 10:00:00,Shepperton_Plant,Mutare,RT_CHI_02,STORE_189,Whole grain loaf,2739,2745,6,return_from_store,Return from store,2025-01-11
INV_2007659,2025-04-24 03:00:00,Shepperton_Plant,Mutare,,STORE_176,Soft white,1963,1927,-36,sale,Sale,2025-02-06
INV_2007660,2025-01-03 00:00:00,Shepperton_Plant,Hatcliff,,STORE_089,Soft white,1777,1638,-139,waste,Expired Waste,2025-03-06
INV_2007661,2025-02-10 19:00:00,Shepperton_Plant,Mutare,RT_CHE_02,STORE_062,Low GI Seed loaf,3181,1838,-1343,dispatch,Dispatch to store,2025-02-01
INV_2007662,2025-04-06 20:00:00,Shepperton_Plant,Harare,,STORE_045,Soft white,2951,4836,1885,production,Baked Output,2025-05-11
INV_2007663,2025-01-15 20:00:00,Shepperton_Plant,Chinhoyi,,STORE_118,Whole grain loaf,2875,5645,2770,production,Baked Output,2025-05-18
INV_2007664,2025-02-11 05:00:00,Shepperton_Plant,Hatcliff,RT_MUR_01,STORE_036,Whole grain loaf,4734,4188,-546,dispatch,Dispatch to depot,2025-01-27
INV_2007665,2025-03-16 20:00:00,Shepperton_Plant,Murehwa,,STORE_107,Low GI Seed loaf,3281,5178,1897,production,Baked Output,2025-01-10
INV_2007666,2025-02-25 13:00:00,Shepperton_Plant,Harare,,STORE_057,Whole grain loaf,2198,3803,1605,production,Baked Output,2025-03-18
INV_2007667,2025-01-13 08:00:00,Shepperton_Plant,Bindura,,STORE_161,High Energy Brown,2630,2585,-45,sale,Sale,2025-06-16
INV_2007668,2025-02-05 13:00:00,Shepperton_Plant,Chegutu,,STORE_116,High Energy Brown,2547,2538,-9,sale,Sale,2025-03-31
INV_2007669,2025-06-03 00:00:00,Shepperton_Plant,Chegutu,,STORE_148,Soft white,2932,5664,2732,production,Baked Output,2025-03-23
INV_2007670,2025-07-14 23:00:00,Shepperton_Plant,Bindura,,STORE_019,Whole grain loaf,3534,3483,-51,sale,Sale,2025-02-09
INV_2007671,2025-01-17 19:00:00,Shepperton_Plant,Chegutu,,STORE_138,Whole grain loaf,2394,2364,-30,sale,Sale,2025-05-26
INV_2007672,2025-03-12 06:00:00,Shepperton_Plant,Hatcliff,,STORE_041,Soft white,3757,3706,-51,sale,Sale,2025-01-24
INV_2007673,2025-04-16 08:00:00,Shepperton_Plant,Hatcliff,,STORE_179,High Energy Brown,556,505,-51,sale,Sale,2025-02-06
INV_2007674,2025-01-09 03:00:00,Shepperton_Plant,Murehwa,,STORE_089,Low GI Seed loaf,947,932,-15,sale,Sale,2025-05-23
INV_2007675,2025-06-06 16:00:00,Shepperton_Plant,Mutare,RT_HAR_01,STORE_105,Soft white,847,-147,-994,dispatch,Dispatch to depot,2025-04-15
INV_2007676,2025-02-25 13:00:00,Shepperton_Plant,Murehwa,RT_BIN_01,STORE_040,Whole grain loaf,848,-898,-1746,dispatch,Dispatch to depot,2025-04-27
INV_2007677,2025-04-19 11:00:00,Shepperton_Plant,Chegutu,,STORE_099,Low GI Seed loaf,1894,1874,-20,sale,Sale,2025-06-12
INV_2007678,2025-04-28 03:00:00,Shepperton_Plant,Bindura,RT_CHE_01,STORE_092,High Energy Brown,2605,2663,58,return_from_store,Return from store,2025-04-07
INV_2007679,2025-07-02 14:00:00,Shepperton_Plant,Mutare,,STORE_055,High Energy Brown,3449,3423,-26,sale,Sale,2025-04-13
INV_2007680,2025-04-13 04:00:00,Shepperton_Plant,Bindura,,STORE_037,Low GI Seed loaf,1014,1007,-7,sale,Sale,2025-01-17
INV_2007681,2025-07-23 10:00:00,Shepperton_Plant,Murehwa,,STORE_154,Low GI Seed loaf,2981,2924,-57,sale,Sale,2025-02-16
INV_2007682,2025-07-03 14:00:00,Shepperton_Plant,Chinhoyi,,STORE_038,Low GI Seed loaf,3603,3553,-50,sale,Sale,2025-01-29
INV_2007683,2025-05-19 19:00:00,Shepperton_Plant,Mutare,,STORE_115,Soft white,3867,3807,-60,sale,Sale,2025-01-18
INV_2007684,2025-05-25 13:00:00,Shepperton_Plant,Murehwa,RT_CHE_02,STORE_117,Whole grain loaf,2857,2148,-709,dispatch,Dispatch to store,2025-03-07
INV_2007685,2025-04-04 20:00:00,Shepperton_Plant,Chinhoyi,RT_CHI_02,STORE_144,High Energy Brown,3493,3564,71,return_from_store,Return from store,2025-07-20
INV_2007686,2025-06-24 20:00:00,Shepperton_Plant,Harare,RT_HAR_01,STORE_115,High Energy Brown,6543,5916,-627,dispatch,Dispatch to depot,2025-07-23
INV_2007687,2025-07-22 21:00:00,Shepperton_Plant,Bindura,,STORE_007,Soft white,2852,2805,-47,sale,Sale,2025-04-05
INV_2007688,2025-04-11 08:00:00,Shepperton_Plant,Chinhoyi,,STORE_121,Low GI Seed loaf,1078,1045,-33,sale,Sale,2025-04-22
