sale_id,date,plant_id,depot_id,region,sku,quantity_sold,bakers_inn_price
SAL_305072,2025-04-28,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1676,0.93
SAL_305073,2025-02-16,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1243,0.93
SAL_305074,2025-07-23,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,355,0.93
SAL_305075,2025-04-16,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,338,0.93
SAL_305076,2025-04-03,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1133,0.93
SAL_305077,2025-02-18,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1447,0.93
SAL_305078,2025-03-26,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,571,0.93
SAL_305079,2025-01-19,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1311,0.93
SAL_305080,2025-01-12,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1804,0.93
SAL_305081,2025-04-02,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1488,0.93
SAL_305082,2025-05-26,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1103,0.93
SAL_305083,2025-06-01,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1027,0.93
SAL_305084,2025-06-24,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,995,0.93
SAL_305085,2025-02-26,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1703,0.93
SAL_305086,2025-04-04,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,912,0.93
SAL_305087,2025-03-08,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1324,0.93
SAL_305088,2025-07-16,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,789,0.93
SAL_305089,2025-06-23,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1396,0.93
SAL_305090,2025-06-12,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,745,0.93
SAL_305091,2025-04-06,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,703,0.93
SAL_305092,2025-02-04,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1004,0.93
SAL_305093,2025-06-28,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,824,0.93
SAL_305094,2025-06-16,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,714,0.93
SAL_305095,2025-01-16,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,501,0.93
SAL_305096,2025-02-20,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,843,0.93
SAL_305097,2025-05-24,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,499,0.93
SAL_305098,2025-05-08,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1234,0.93
SAL_305099,2025-06-28,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,422,0.93
SAL_305100,2025-05-01,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1211,0.93
SAL_305101,2025-05-25,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,611,0.93
SAL_305102,2025-06-02,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,2108,0.93
SAL_305103,2025-01-25,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,459,0.93
SAL_305104,2025-02-01,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1270,0.93
SAL_305105,2025-04-05,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1879,0.93
SAL_305106,2025-07-28,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,815,0.93
SAL_305107,2025-06-14,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,757,0.93
SAL_305108,2025-05-20,Shepperton_Plant,Harare,Harare Urban,Soft white,1350,0.93
SAL_305109,2025-05-03,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1417,0.93
SAL_305110,2025-02-07,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,408,0.93
SAL_305111,2025-03-15,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1305,0.93
SAL_305112,2025-04-10,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1719,0.93
SAL_305113,2025-02-03,Shepperton_Plant,Mutare,Manicaland,Soft white,911,0.93
SAL_305114,2025-04-02,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1077,0.93
SAL_305115,2025-04-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1017,0.93
SAL_305116,2025-05-05,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1821,0.93
SAL_305117,2025-03-22,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1739,0.93
SAL_305118,2025-03-15,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1386,0.93
SAL_305119,2025-07-08,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,2063,0.93
SAL_305120,2025-05-26,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,2124,0.93
SAL_305121,2025-05-21,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1558,0.93
SAL_305122,2025-05-02,Shepperton_Plant,Mutare,Manicaland,Soft white,1247,0.93
SAL_305123,2025-01-05,Shepperton_Plant,Harare,Harare Urban,Soft white,1959,0.93
SAL_305124,2025-03-07,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1645,0.93
SAL_305125,2025-01-03,Shepperton_Plant,Harare,Harare Urban,Soft white,2089,0.93
SAL_305126,2025-02-27,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,654,0.93
SAL_305127,2025-02-14,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,873,0.93
SAL_305128,2025-05-02,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,322,0.93
SAL_305129,2025-06-21,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,580,0.93
SAL_305130,2025-01-02,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,811,0.93
SAL_305131,2025-01-14,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1184,0.93
SAL_305132,2025-03-06,Shepperton_Plant,Harare,Harare Urban,Soft white,797,0.93
SAL_305133,2025-02-07,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,654,0.93
SAL_305134,2025-04-13,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1142,0.93
SAL_305135,2025-02-16,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1246,0.93
SAL_305136,2025-07-26,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1965,0.93
SAL_305137,2025-06-06,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2085,0.93
SAL_305138,2025-02-11,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1655,0.93
SAL_305139,2025-02-26,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1476,0.93
SAL_305140,2025-03-15,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,906,0.93
SAL_305141,2025-04-16,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,759,0.93
SAL_305142,2025-02-18,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1284,0.93
SAL_305143,2025-03-24,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1403,0.93
SAL_305144,2025-06-08,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,1755,0.93
SAL_305145,2025-02-20,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,2046,0.93
SAL_305146,2025-01-13,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1382,0.93
SAL_305147,2025-02-16,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1971,0.93
SAL_305148,2025-02-17,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,605,0.93
SAL_305149,2025-05-03,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1422,0.93
SAL_305150,2025-01-23,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,2180,0.93
SAL_305151,2025-01-11,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1330,0.93
SAL_305152,2025-06-27,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,446,0.93
SAL_305153,2025-06-09,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1977,0.93
SAL_305154,2025-05-24,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,1078,0.93
SAL_305155,2025-03-11,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1580,0.93
SAL_305156,2025-02-08,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,575,0.93
SAL_305157,2025-01-15,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,345,0.93
SAL_305158,2025-05-05,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1051,0.93
SAL_305159,2025-06-02,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1285,0.93
SAL_305160,2025-02-28,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1488,0.93
SAL_305161,2025-04-21,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1492,0.93
SAL_305162,2025-06-10,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,619,0.93
SAL_305163,2025-03-20,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1471,0.93
SAL_305164,2025-03-17,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,986,0.93
SAL_305165,2025-03-22,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1873,0.93
SAL_305166,2025-01-18,Shepperton_Plant,Mutare,Manicaland,Soft white,1697,0.93
SAL_305167,2025-05-16,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,417,0.93
SAL_305168,2025-03-11,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,895,0.93
SAL_305169,2025-07-17,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1330,0.93
SAL_305170,2025-01-15,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1779,0.93
SAL_305171,2025-03-19,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1531,0.93
SAL_305172,2025-04-09,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1984,0.93
SAL_305173,2025-04-09,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1686,0.93
SAL_305174,2025-04-14,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1769,0.93
SAL_305175,2025-06-24,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1498,0.93
SAL_305176,2025-04-27,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1861,0.93
SAL_305177,2025-07-01,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1731,0.93
SAL_305178,2025-06-09,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,812,0.93
SAL_305179,2025-06-16,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1614,0.93
SAL_305180,2025-02-10,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,971,0.93
SAL_305181,2025-04-20,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,891,0.93
SAL_305182,2025-04-23,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1425,0.93
SAL_305183,2025-05-10,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1609,0.93
SAL_305184,2025-04-05,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,426,0.93
SAL_305185,2025-03-12,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,451,0.93
SAL_305186,2025-06-11,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1779,0.93
SAL_305187,2025-04-04,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,808,0.93
SAL_305188,2025-03-25,Shepperton_Plant,Mutare,Manicaland,Soft white,1762,0.93
SAL_305189,2025-01-20,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1690,0.93
SAL_305190,2025-06-20,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,1805,0.93
SAL_305191,2025-02-07,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,742,0.93
SAL_305192,2025-05-20,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1232,0.93
SAL_305193,2025-03-26,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,960,0.93
SAL_305194,2025-06-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,480,0.93
SAL_305195,2025-03-20,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1024,0.93
SAL_305196,2025-03-09,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1406,0.93
SAL_305197,2025-01-07,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,820,0.93
SAL_305198,2025-02-03,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1312,0.93
SAL_305199,2025-02-24,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,792,0.93
SAL_305200,2025-07-07,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,432,0.93
SAL_305201,2025-05-16,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,2178,0.93
SAL_305202,2025-06-11,Shepperton_Plant,Chegutu,Mashonaland West,Whole grain loaf,1022,0.93
SAL_305203,2025-03-05,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,752,0.93
SAL_305204,2025-02-15,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1436,0.93
SAL_305205,2025-04-14,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,1524,0.93
SAL_305206,2025-02-09,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,779,0.93
SAL_305207,2025-07-22,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,306,0.93
SAL_305208,2025-04-21,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,478,0.93
SAL_305209,2025-01-03,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1514,0.93
SAL_305210,2025-05-12,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,1141,0.93
SAL_305211,2025-02-27,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,890,0.93
SAL_305212,2025-07-03,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,624,0.93
SAL_305213,2025-05-08,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1919,0.93
SAL_305214,2025-06-17,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,580,0.93
SAL_305215,2025-07-04,Shepperton_Plant,Harare,Harare Urban,Low GI Seed loaf,1266,0.93
SAL_305216,2025-06-17,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1436,0.93
SAL_305217,2025-01-01,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,544,0.93
SAL_305218,2025-05-19,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,704,0.93
SAL_305219,2025-07-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,701,0.93
SAL_305220,2025-01-05,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1284,0.93
SAL_305221,2025-04-27,Shepperton_Plant,Harare,Harare Urban,Soft white,1157,0.93
SAL_305222,2025-07-23,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1253,0.93
SAL_305223,2025-07-23,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,980,0.93
SAL_305224,2025-04-21,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1300,0.93
SAL_305225,2025-05-06,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,482,0.93
SAL_305226,2025-01-09,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,2038,0.93
SAL_305227,2025-04-09,Shepperton_Plant,Mutare,Manicaland,High Energy Brown,995,0.93
SAL_305228,2025-07-05,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,409,0.93
SAL_305229,2025-01-19,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,497,0.93
SAL_305230,2025-07-25,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,901,0.93
SAL_305231,2025-06-10,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1091,0.93
SAL_305232,2025-05-03,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,2093,0.93
SAL_305233,2025-04-28,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,2170,0.93
SAL_305234,2025-02-01,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1826,0.93
SAL_305235,2025-07-27,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2061,0.93
SAL_305236,2025-03-11,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1044,0.93
SAL_305237,2025-05-02,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1383,0.93
SAL_305238,2025-02-16,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,304,0.93
SAL_305239,2025-03-05,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1663,0.93
SAL_305240,2025-06-10,Shepperton_Plant,Harare,Harare Urban,Soft white,1696,0.93
SAL_305241,2025-02-16,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,596,0.93
SAL_305242,2025-05-10,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,808,0.93
SAL_305243,2025-04-20,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1227,0.93
SAL_305244,2025-04-28,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,540,0.93
SAL_305245,2025-02-26,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1119,0.93
SAL_305246,2025-04-05,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1581,0.93
SAL_305247,2025-02-02,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,640,0.93
SAL_305248,2025-04-21,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,644,0.93
SAL_305249,2025-05-07,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,958,0.93
SAL_305250,2025-04-22,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1038,0.93
SAL_305251,2025-03-22,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,2131,0.93
SAL_305252,2025-04-03,Shepperton_Plant,Mutare,Manicaland,Soft white,1590,0.93
SAL_305253,2025-05-11,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1463,0.93
SAL_305254,2025-06-18,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,987,0.93
SAL_305255,2025-02-20,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1226,0.93
SAL_305256,2025-03-18,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,2073,0.93
SAL_305257,2025-02-05,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1040,0.93
SAL_305258,2025-05-23,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,635,0.93
SAL_305259,2025-04-17,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,638,0.93
SAL_305260,2025-05-15,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,748,0.93
SAL_305261,2025-07-16,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1360,0.93
SAL_305262,2025-04-14,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,702,0.93
SAL_305263,2025-03-08,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1968,0.93
SAL_305264,2025-01-12,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,605,0.93
SAL_305265,2025-06-02,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2200,0.93
SAL_305266,2025-06-01,Shepperton_Plant,Mutare,Manicaland,Soft white,2185,0.93
SAL_305267,2025-03-18,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,556,0.93
SAL_305268,2025-05-17,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,527,0.93
SAL_305269,2025-01-15,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,394,0.93
SAL_305270,2025-06-24,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1278,0.93
SAL_305271,2025-06-26,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1540,0.93
SAL_305272,2025-02-18,Shepperton_Plant,Bindura,Mashonaland Central,Soft white,1194,0.93
SAL_305273,2025-03-23,Shepperton_Plant,Murehwa,Mashonaland East,Soft white,1920,0.93
SAL_305274,2025-06-25,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,607,0.93
SAL_305275,2025-05-01,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,500,0.93
SAL_305276,2025-05-06,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,1091,0.93
SAL_305277,2025-04-19,Shepperton_Plant,Chegutu,Mashonaland West,Low GI Seed loaf,2127,0.93
SAL_305278,2025-07-06,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,1228,0.93
SAL_305279,2025-04-08,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,1716,0.93
SAL_305280,2025-06-22,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,821,0.93
SAL_305281,2025-05-15,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,2127,0.93
SAL_305282,2025-02-20,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1553,0.93
SAL_305283,2025-02-10,Shepperton_Plant,Bindura,Mashonaland Central,Low GI Seed loaf,1625,0.93
SAL_305284,2025-06-14,Shepperton_Plant,Bindura,Mashonaland Central,Whole grain loaf,331,0.93
SAL_305285,2025-05-13,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,311,0.93
SAL_305286,2025-05-22,Shepperton_Plant,Hatcliff,Harare Urban,Whole grain loaf,1507,0.93
SAL_305287,2025-04-24,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1026,0.93
SAL_305288,2025-06-03,Shepperton_Plant,Murehwa,Mashonaland East,Whole grain loaf,535,0.93
SAL_305289,2025-04-04,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1489,0.93
SAL_305290,2025-02-08,Shepperton_Plant,Chinhoyi,Mashonaland West,Whole grain loaf,1039,0.93
SAL_305291,2025-02-07,Shepperton_Plant,Chegutu,Mashonaland West,High Energy Brown,2106,0.93
SAL_305292,2025-01-15,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,650,0.93
SAL_305293,2025-04-10,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1758,0.93
SAL_305294,2025-04-04,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1393,0.93
SAL_305295,2025-02-05,Shepperton_Plant,Bindura,Mashonaland Central,High Energy Brown,539,0.93
SAL_305296,2025-06-18,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,1293,0.93
SAL_305297,2025-06-05,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1723,0.93
SAL_305298,2025-02-12,Shepperton_Plant,Mutare,Manicaland,Low GI Seed loaf,1932,0.93
SAL_305299,2025-04-09,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,682,0.93
SAL_305300,2025-01-13,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,1076,0.93
SAL_305301,2025-03-27,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,507,0.93
SAL_305302,2025-01-17,Shepperton_Plant,Chinhoyi,Mashonaland West,High Energy Brown,2064,0.93
SAL_305303,2025-03-12,Shepperton_Plant,Mutare,Manicaland,Whole grain loaf,1473,0.93
SAL_305304,2025-03-28,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1120,0.93
SAL_305305,2025-06-14,Shepperton_Plant,Harare,Harare Urban,Soft white,662,0.93
SAL_305306,2025-04-03,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,2155,0.93
SAL_305307,2025-07-27,Shepperton_Plant,Mutare,Manicaland,Soft white,1509,0.93
SAL_305308,2025-02-20,Shepperton_Plant,Hatcliff,Harare Urban,Soft white,1170,0.93
SAL_305309,2025-02-24,Shepperton_Plant,Harare,Harare Urban,Whole grain loaf,1804,0.93
SAL_305310,2025-05-15,Shepperton_Plant,Harare,Harare Urban,High Energy Brown,1773,0.93
SAL_305311,2025-07-18,Shepperton_Plant,Chinhoyi,Mashonaland West,Soft white,1740,0.93
SAL_305312,2025-07-25,Shepperton_Plant,Chinhoyi,Mashonaland West,Low GI Seed loaf,1716,0.93
SAL_305313,2025-03-07,Shepperton_Plant,Hatcliff,Harare Urban,Low GI Seed loaf,2023,0.93
SAL_305314,2025-07-04,Shepperton_Plant,Hatcliff,Harare Urban,High Energy Brown,2139,0.93
SAL_305315,2025-06-07,Shepperton_Plant,Chegutu,Mashonaland West,Soft white,807,0.93
SAL_305316,2025-03-03,Shepperton_Plant,Murehwa,Mashonaland East,Low GI Seed loaf,1055,0.93
SAL_305317,2025-06-27,Shepperton_Plant,Murehwa,Mashonaland East,High Energy Brown,1461,0.93
