record_id,holiday_name,date,region,qty_produced,demand_shift_factor,qty_leftover,sell_through_rate,timestamp,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf
HOLIDAY_REC_9941,Africa Day,2025-05-25,Chitungwiza,1954,0.96,4,0.998,2025-05-25,1298,0,485,0
HOLIDAY_REC_18807,Boxing Day,2025-12-26,Mutare,1976,1.15,116,0.941,2025-12-26,749,228,312,316
HOLIDAY_REC_18062,Boxing Day,2025-12-26,Gweru,2085,1.28,261,0.875,2025-12-26,2672,1000,1048,932
HOLIDAY_REC_15268,Unity Day,2025-12-22,Harare,2218,1.06,30,0.986,2025-12-22,1460,382,431,492
HOLIDAY_REC_14534,Unity Day,2025-12-22,Gweru,963,1.19,112,0.884,2025-12-22,468,100,115,157
HOLIDAY_REC_16936,Christmas Day,2025-12-25,Chitungwiza,774,1.04,96,0.876,2025-12-25,2638,637,803,537
HOLIDAY_REC_7851,Workers Day,2025-05-01,Chitungwiza,977,0.99,4,0.996,2025-05-01,1024,191,265,0
HOLIDAY_REC_10855,Heroes Day,2025-08-12,Gweru,2077,1.24,304,0.854,2025-08-12,0,725,863,1276
HOLIDAY_REC_12427,Defense Forces Day,2025-08-13,Chitungwiza,2336,0.93,115,0.951,2025-08-13,1015,233,247,333
HOLIDAY_REC_17388,Christmas Day,2025-12-25,Bulawayo,1173,0.93,50,0.957,2025-12-25,0,0,784,527
HOLIDAY_REC_3114,National Youth Day,2025-02-21,Mutare,637,0.94,13,0.98,2025-02-21,2348,1041,920,695
HOLIDAY_REC_3304,National Youth Day,2025-02-21,Mutare,2021,1.1,247,0.878,2025-02-21,2140,0,922,1171
HOLIDAY_REC_14443,Unity Day,2025-12-22,Masvingo,1232,1.16,90,0.927,2025-12-22,1341,303,0,0
HOLIDAY_REC_9537,Africa Day,2025-05-25,Bulawayo,2003,1.2,208,0.896,2025-05-25,393,123,137,128
HOLIDAY_REC_13580,Defense Forces Day,2025-08-13,Gweru,1730,1.04,241,0.861,2025-08-13,0,1456,2050,1380
HOLIDAY_REC_1691,New Year's Day,2025-01-01,Bulawayo,1710,1.02,100,0.942,2025-01-01,1745,544,411,480
HOLIDAY_REC_16178,Christmas Day,2025-12-25,Masvingo,1816,1.01,26,0.986,2025-12-25,1749,461,376,435
HOLIDAY_REC_11144,Heroes Day,2025-08-12,Masvingo,2365,1.03,179,0.924,2025-08-12,0,666,0,1832
HOLIDAY_REC_5049,Independence Day,2025-04-18,Mutare,1313,1.08,138,0.895,2025-04-18,2433,427,0,0
HOLIDAY_REC_14676,Unity Day,2025-12-22,Bulawayo,795,1.01,24,0.97,2025-12-22,1474,395,441,528
HOLIDAY_REC_15346,Unity Day,2025-12-22,Chitungwiza,817,1.07,110,0.865,2025-12-22,659,230,210,236
HOLIDAY_REC_3309,National Youth Day,2025-02-21,Mutare,1306,1.0,107,0.918,2025-02-21,3424,780,0,1636
HOLIDAY_REC_1505,New Year's Day,2025-01-01,Chitungwiza,1980,1.11,103,0.948,2025-01-01,1103,0,0,1321
HOLIDAY_REC_14476,Unity Day,2025-12-22,Masvingo,1515,1.24,86,0.943,2025-12-22,1894,780,809,0
HOLIDAY_REC_1807,New Year's Day,2025-01-01,Gweru,1311,1.06,174,0.867,2025-01-01,1586,0,871,0
HOLIDAY_REC_3872,Independence Day,2025-04-18,Harare,2184,1.22,248,0.886,2025-04-18,366,93,76,107
HOLIDAY_REC_18561,Boxing Day,2025-12-26,Gweru,2528,1.02,154,0.939,2025-12-26,2686,0,914,1360
HOLIDAY_REC_3792,Independence Day,2025-04-18,Masvingo,2210,1.04,193,0.913,2025-04-18,2056,558,0,1403
HOLIDAY_REC_18132,Boxing Day,2025-12-26,Harare,1818,1.21,97,0.947,2025-12-26,514,156,0,243
HOLIDAY_REC_14155,Unity Day,2025-12-22,Chitungwiza,1753,1.17,112,0.936,2025-12-22,2318,912,0,0
HOLIDAY_REC_2787,National Youth Day,2025-02-21,Gweru,873,1.23,18,0.979,2025-02-21,2713,1183,942,1138
HOLIDAY_REC_9260,Africa Day,2025-05-25,Masvingo,1176,1.16,152,0.871,2025-05-25,2462,834,633,876
HOLIDAY_REC_15864,Christmas Day,2025-12-25,Gweru,1621,1.29,90,0.944,2025-12-25,361,123,128,162
HOLIDAY_REC_13679,Defense Forces Day,2025-08-13,Harare,1380,1.2,50,0.964,2025-08-13,2126,914,589,845
HOLIDAY_REC_1718,New Year's Day,2025-01-01,Chitungwiza,1891,0.99,73,0.961,2025-01-01,0,1278,1930,1480
HOLIDAY_REC_2697,National Youth Day,2025-02-21,Mutare,1713,0.96,127,0.926,2025-02-21,2306,482,631,438
HOLIDAY_REC_1849,National Youth Day,2025-02-21,Chitungwiza,1922,1.14,61,0.968,2025-02-21,0,0,2967,2803
HOLIDAY_REC_4513,Independence Day,2025-04-18,Masvingo,2156,1.17,184,0.915,2025-04-18,2980,0,1111,964
HOLIDAY_REC_16668,Christmas Day,2025-12-25,Bulawayo,2802,1.21,344,0.877,2025-12-25,2655,0,1311,0
HOLIDAY_REC_14004,Unity Day,2025-12-22,Harare,1638,1.07,169,0.897,2025-12-22,1885,0,599,0
HOLIDAY_REC_10624,Heroes Day,2025-08-12,Bulawayo,1858,1.29,87,0.953,2025-08-12,1403,572,603,505
HOLIDAY_REC_12853,Defense Forces Day,2025-08-13,Bulawayo,1843,0.94,145,0.921,2025-08-13,1834,513,663,672
HOLIDAY_REC_6623,Easter Monday,2025-04-21,Bulawayo,1199,1.23,65,0.946,2025-04-21,478,133,110,94
HOLIDAY_REC_3436,National Youth Day,2025-02-21,Bulawayo,2017,1.1,38,0.981,2025-02-21,2604,700,0,1551
HOLIDAY_REC_15441,Unity Day,2025-12-22,Mutare,895,1.2,40,0.955,2025-12-22,0,1485,1479,1203
HOLIDAY_REC_13513,Defense Forces Day,2025-08-13,Harare,1416,1.22,36,0.975,2025-08-13,1822,436,376,498
HOLIDAY_REC_143,New Year's Day,2025-01-01,Gweru,1562,1.18,119,0.924,2025-01-01,0,835,793,693
HOLIDAY_REC_15976,Christmas Day,2025-12-25,Bulawayo,1045,1.07,123,0.882,2025-12-25,0,0,2751,3125
HOLIDAY_REC_16810,Christmas Day,2025-12-25,Gweru,2225,1.07,177,0.92,2025-12-25,0,1609,1717,1644
HOLIDAY_REC_11176,Heroes Day,2025-08-12,Bulawayo,2117,1.16,57,0.973,2025-08-12,2469,0,1074,914
HOLIDAY_REC_6993,Workers Day,2025-05-01,Mutare,927,0.91,37,0.96,2025-05-01,1288,449,485,452
HOLIDAY_REC_14932,Unity Day,2025-12-22,Mutare,1511,1.28,122,0.919,2025-12-22,1450,474,359,412
HOLIDAY_REC_15368,Unity Day,2025-12-22,Harare,1508,1.1,187,0.876,2025-12-22,1140,339,0,0
HOLIDAY_REC_14293,Unity Day,2025-12-22,Masvingo,1653,0.99,217,0.869,2025-12-22,1573,330,0,0
HOLIDAY_REC_13483,Defense Forces Day,2025-08-13,Harare,1596,1.07,154,0.904,2025-08-13,0,0,354,420
HOLIDAY_REC_15010,Unity Day,2025-12-22,Masvingo,2286,1.07,319,0.86,2025-12-22,1973,602,887,727
HOLIDAY_REC_11602,Heroes Day,2025-08-12,Chitungwiza,2308,1.25,195,0.916,2025-08-12,1641,522,0,1291
HOLIDAY_REC_1118,New Year's Day,2025-01-01,Harare,1297,1.25,139,0.893,2025-01-01,0,611,834,929
HOLIDAY_REC_1757,New Year's Day,2025-01-01,Gweru,2618,0.93,295,0.887,2025-01-01,2720,629,784,625
HOLIDAY_REC_498,New Year's Day,2025-01-01,Mutare,1978,1.03,103,0.948,2025-01-01,952,356,312,267
HOLIDAY_REC_6752,Easter Monday,2025-04-21,Masvingo,786,1.2,59,0.925,2025-04-21,611,0,200,253
HOLIDAY_REC_12301,Defense Forces Day,2025-08-13,Harare,2222,1.15,183,0.918,2025-08-13,2918,879,791,628
HOLIDAY_REC_871,New Year's Day,2025-01-01,Gweru,1888,1.17,211,0.888,2025-01-01,2240,547,412,563
HOLIDAY_REC_3358,National Youth Day,2025-02-21,Chitungwiza,1249,1.12,60,0.952,2025-02-21,0,589,661,462
HOLIDAY_REC_9105,Africa Day,2025-05-25,Masvingo,874,1.13,65,0.926,2025-05-25,1205,537,0,0
HOLIDAY_REC_7679,Workers Day,2025-05-01,Chitungwiza,565,1.29,3,0.995,2025-05-01,0,1508,2028,2080
HOLIDAY_REC_722,New Year's Day,2025-01-01,Mutare,961,0.94,30,0.969,2025-01-01,538,201,159,0
HOLIDAY_REC_10998,Heroes Day,2025-08-12,Chitungwiza,736,1.18,70,0.905,2025-08-12,1515,0,588,675
HOLIDAY_REC_11266,Heroes Day,2025-08-12,Bulawayo,628,1.15,43,0.932,2025-08-12,0,864,715,0
HOLIDAY_REC_887,New Year's Day,2025-01-01,Mutare,2763,1.13,228,0.917,2025-01-01,1651,473,430,605
HOLIDAY_REC_18918,Boxing Day,2025-12-26,Harare,2529,1.2,157,0.938,2025-12-26,3037,0,0,2611
HOLIDAY_REC_17245,Christmas Day,2025-12-25,Gweru,2598,1.2,349,0.866,2025-12-25,604,0,0,436
HOLIDAY_REC_17628,Boxing Day,2025-12-26,Mutare,2641,0.96,73,0.972,2025-12-26,3297,757,604,903
HOLIDAY_REC_8348,Workers Day,2025-05-01,Mutare,1471,1.2,87,0.941,2025-05-01,1292,578,522,0
HOLIDAY_REC_9713,Africa Day,2025-05-25,Chitungwiza,2335,0.91,168,0.928,2025-05-25,2438,738,595,776
HOLIDAY_REC_8103,Workers Day,2025-05-01,Masvingo,1679,0.92,74,0.956,2025-05-01,0,1720,2419,0
HOLIDAY_REC_4877,Independence Day,2025-04-18,Gweru,1982,1.24,103,0.948,2025-04-18,724,334,245,295
HOLIDAY_REC_10939,Heroes Day,2025-08-12,Chitungwiza,1071,1.05,131,0.878,2025-08-12,2774,1005,913,633
HOLIDAY_REC_15558,Unity Day,2025-12-22,Harare,1018,0.98,147,0.856,2025-12-22,2302,793,0,1777
HOLIDAY_REC_15688,Unity Day,2025-12-22,Masvingo,811,1.03,89,0.89,2025-12-22,2651,513,607,712
HOLIDAY_REC_315,New Year's Day,2025-01-01,Mutare,2200,1.28,272,0.876,2025-01-01,0,0,1457,1740
HOLIDAY_REC_17685,Boxing Day,2025-12-26,Mutare,2698,1.28,23,0.991,2025-12-26,0,724,955,0
HOLIDAY_REC_18286,Boxing Day,2025-12-26,Gweru,1606,1.18,171,0.894,2025-12-26,1921,675,677,0
HOLIDAY_REC_18122,Boxing Day,2025-12-26,Mutare,1903,1.01,206,0.892,2025-12-26,431,0,226,0
HOLIDAY_REC_16717,Christmas Day,2025-12-25,Chitungwiza,1728,1.16,154,0.911,2025-12-25,0,1494,1912,2477
HOLIDAY_REC_4205,Independence Day,2025-04-18,Mutare,1643,1.14,178,0.892,2025-04-18,1830,434,678,499
HOLIDAY_REC_5851,Easter Monday,2025-04-21,Harare,1626,0.9,34,0.979,2025-04-21,0,1282,0,3165
HOLIDAY_REC_6130,Easter Monday,2025-04-21,Harare,1444,1.02,161,0.889,2025-04-21,2353,756,613,891
HOLIDAY_REC_5448,Easter Monday,2025-04-21,Gweru,1146,1.01,157,0.863,2025-04-21,1602,545,601,0
HOLIDAY_REC_3130,National Youth Day,2025-02-21,Harare,1981,1.14,271,0.863,2025-02-21,1369,438,0,853
HOLIDAY_REC_1997,National Youth Day,2025-02-21,Harare,1792,1.28,9,0.995,2025-02-21,1113,292,459,377
HOLIDAY_REC_911,New Year's Day,2025-01-01,Harare,1642,1.0,205,0.875,2025-01-01,2747,0,0,2379
HOLIDAY_REC_3969,Independence Day,2025-04-18,Masvingo,2315,1.28,221,0.905,2025-04-18,0,860,865,1242
HOLIDAY_REC_15645,Unity Day,2025-12-22,Masvingo,821,0.93,97,0.882,2025-12-22,2723,556,740,685
HOLIDAY_REC_2980,National Youth Day,2025-02-21,Harare,2012,1.24,205,0.898,2025-02-21,0,429,629,0
HOLIDAY_REC_10166,Heroes Day,2025-08-12,Chitungwiza,1755,1.0,231,0.868,2025-08-12,1150,297,0,0
HOLIDAY_REC_337,New Year's Day,2025-01-01,Masvingo,909,0.95,21,0.977,2025-01-01,1674,0,662,499
HOLIDAY_REC_10957,Heroes Day,2025-08-12,Mutare,1145,1.2,92,0.92,2025-08-12,338,122,109,112
HOLIDAY_REC_2548,National Youth Day,2025-02-21,Gweru,1620,1.1,47,0.971,2025-02-21,3073,869,543,790
HOLIDAY_REC_17710,Boxing Day,2025-12-26,Masvingo,1348,1.13,22,0.984,2025-12-26,2983,627,691,0
HOLIDAY_REC_15802,Christmas Day,2025-12-25,Bulawayo,2188,1.19,42,0.981,2025-12-25,767,317,338,232
HOLIDAY_REC_2986,National Youth Day,2025-02-21,Masvingo,1227,1.04,129,0.895,2025-02-21,0,1035,1196,1409
HOLIDAY_REC_15528,Unity Day,2025-12-22,Harare,2172,1.2,157,0.928,2025-12-22,1874,0,1025,800
HOLIDAY_REC_4621,Independence Day,2025-04-18,Harare,2577,1.05,337,0.869,2025-04-18,2747,890,1221,834
HOLIDAY_REC_6532,Easter Monday,2025-04-21,Mutare,1551,0.92,130,0.916,2025-04-21,733,187,174,161
HOLIDAY_REC_11670,Heroes Day,2025-08-12,Masvingo,1456,0.94,39,0.973,2025-08-12,0,681,537,546
HOLIDAY_REC_14971,Unity Day,2025-12-22,Chitungwiza,1596,1.06,77,0.952,2025-12-22,0,1078,1078,0
HOLIDAY_REC_3559,Independence Day,2025-04-18,Gweru,1691,1.27,234,0.862,2025-04-18,2868,0,1229,1207
HOLIDAY_REC_16879,Christmas Day,2025-12-25,Gweru,1597,1.09,155,0.903,2025-12-25,2437,973,0,0
HOLIDAY_REC_11002,Heroes Day,2025-08-12,Gweru,1948,1.13,14,0.993,2025-08-12,2769,781,0,1449
HOLIDAY_REC_4821,Independence Day,2025-04-18,Gweru,1714,1.08,52,0.97,2025-04-18,1192,0,564,650
HOLIDAY_REC_13054,Defense Forces Day,2025-08-13,Harare,1738,1.18,220,0.873,2025-08-13,1934,482,0,0
HOLIDAY_REC_17482,Boxing Day,2025-12-26,Bulawayo,1555,1.25,7,0.995,2025-12-26,0,0,2670,2263
HOLIDAY_REC_14249,Unity Day,2025-12-22,Harare,747,1.04,101,0.865,2025-12-22,1962,673,784,760
HOLIDAY_REC_13439,Defense Forces Day,2025-08-13,Bulawayo,630,1.04,2,0.997,2025-08-13,2202,0,1084,788
HOLIDAY_REC_3417,National Youth Day,2025-02-21,Bulawayo,1440,1.23,203,0.859,2025-02-21,0,1647,0,4162
HOLIDAY_REC_308,New Year's Day,2025-01-01,Gweru,1503,1.25,132,0.912,2025-01-01,2725,713,775,0
HOLIDAY_REC_7870,Workers Day,2025-05-01,Masvingo,1235,1.19,141,0.886,2025-05-01,0,0,752,574
HOLIDAY_REC_12101,Defense Forces Day,2025-08-13,Harare,2182,0.95,234,0.893,2025-08-13,1947,400,0,1057
HOLIDAY_REC_16857,Christmas Day,2025-12-25,Mutare,2027,0.92,247,0.878,2025-12-25,0,335,342,499
HOLIDAY_REC_349,New Year's Day,2025-01-01,Chitungwiza,2521,1.29,63,0.975,2025-01-01,1976,907,0,0
HOLIDAY_REC_5919,Easter Monday,2025-04-21,Chitungwiza,974,1.27,99,0.898,2025-04-21,2593,0,772,1093
HOLIDAY_REC_18141,Boxing Day,2025-12-26,Harare,1298,1.15,148,0.886,2025-12-26,401,100,107,0
HOLIDAY_REC_13489,Defense Forces Day,2025-08-13,Gweru,2173,0.98,100,0.954,2025-08-13,0,0,2323,2966
HOLIDAY_REC_7244,Workers Day,2025-05-01,Harare,1128,1.0,146,0.871,2025-05-01,2906,1068,977,0
HOLIDAY_REC_18829,Boxing Day,2025-12-26,Mutare,1192,1.13,122,0.898,2025-12-26,1428,589,565,402
HOLIDAY_REC_14080,Unity Day,2025-12-22,Chitungwiza,661,1.09,30,0.955,2025-12-22,481,0,165,170
HOLIDAY_REC_4483,Independence Day,2025-04-18,Mutare,2000,1.29,44,0.978,2025-04-18,1557,568,0,0
HOLIDAY_REC_11146,Heroes Day,2025-08-12,Chitungwiza,2456,1.07,64,0.974,2025-08-12,3060,783,0,1510
HOLIDAY_REC_11875,Heroes Day,2025-08-12,Masvingo,1662,1.26,216,0.87,2025-08-12,2416,893,830,564
HOLIDAY_REC_9760,Africa Day,2025-05-25,Gweru,1674,1.24,106,0.937,2025-05-25,0,1646,1528,1370
HOLIDAY_REC_9422,Africa Day,2025-05-25,Chitungwiza,2267,1.15,293,0.871,2025-05-25,2018,0,0,2107
HOLIDAY_REC_10246,Heroes Day,2025-08-12,Gweru,1196,1.2,145,0.879,2025-08-12,553,0,246,308
HOLIDAY_REC_14521,Unity Day,2025-12-22,Chitungwiza,1713,1.25,174,0.898,2025-12-22,1064,370,333,351
HOLIDAY_REC_14142,Unity Day,2025-12-22,Harare,646,1.18,11,0.983,2025-12-22,444,0,0,403
HOLIDAY_REC_8264,Workers Day,2025-05-01,Gweru,1989,1.13,83,0.958,2025-05-01,2695,717,0,1536
HOLIDAY_REC_15333,Unity Day,2025-12-22,Mutare,1160,1.26,103,0.911,2025-12-22,526,0,295,347
HOLIDAY_REC_6856,Easter Monday,2025-04-21,Masvingo,1444,1.1,157,0.891,2025-04-21,0,0,2318,1606
HOLIDAY_REC_8598,Africa Day,2025-05-25,Harare,1078,1.08,18,0.983,2025-05-25,2865,697,0,1796
HOLIDAY_REC_16341,Christmas Day,2025-12-25,Bulawayo,1492,1.21,93,0.938,2025-12-25,2116,463,556,596
HOLIDAY_REC_2786,National Youth Day,2025-02-21,Gweru,1459,1.05,139,0.905,2025-02-21,0,1743,1443,1636
HOLIDAY_REC_15305,Unity Day,2025-12-22,Gweru,1683,1.11,25,0.985,2025-12-22,1034,280,0,565
HOLIDAY_REC_13549,Defense Forces Day,2025-08-13,Gweru,2046,1.03,131,0.936,2025-08-13,654,0,311,0
HOLIDAY_REC_1667,New Year's Day,2025-01-01,Harare,2612,0.92,170,0.935,2025-01-01,350,104,131,103
HOLIDAY_REC_7580,Workers Day,2025-05-01,Harare,2006,0.9,160,0.92,2025-05-01,0,910,943,675
HOLIDAY_REC_5571,Easter Monday,2025-04-21,Masvingo,2335,1.1,163,0.93,2025-04-21,1492,0,867,764
HOLIDAY_REC_9950,Heroes Day,2025-08-12,Harare,1453,1.05,2,0.999,2025-08-12,984,0,0,1099
HOLIDAY_REC_53,New Year's Day,2025-01-01,Mutare,2290,1.0,322,0.859,2025-01-01,0,472,430,331
HOLIDAY_REC_15146,Unity Day,2025-12-22,Masvingo,1339,1.18,3,0.998,2025-12-22,0,0,1359,1676
HOLIDAY_REC_6264,Easter Monday,2025-04-21,Mutare,807,1.11,18,0.978,2025-04-21,2604,997,0,1771
HOLIDAY_REC_1446,New Year's Day,2025-01-01,Masvingo,1829,1.23,232,0.873,2025-01-01,1524,438,512,405
HOLIDAY_REC_14953,Unity Day,2025-12-22,Harare,1922,1.3,198,0.897,2025-12-22,800,0,406,311
HOLIDAY_REC_15492,Unity Day,2025-12-22,Chitungwiza,1231,1.2,130,0.894,2025-12-22,2709,810,657,0
HOLIDAY_REC_1696,New Year's Day,2025-01-01,Chitungwiza,765,1.19,95,0.876,2025-01-01,659,181,240,163
HOLIDAY_REC_11085,Heroes Day,2025-08-12,Harare,1113,1.17,85,0.924,2025-08-12,686,160,169,207
HOLIDAY_REC_13384,Defense Forces Day,2025-08-13,Harare,1186,1.22,171,0.856,2025-08-13,1719,493,692,611
HOLIDAY_REC_1575,New Year's Day,2025-01-01,Harare,1631,1.27,173,0.894,2025-01-01,0,521,0,1359
HOLIDAY_REC_16651,Christmas Day,2025-12-25,Masvingo,2221,1.14,323,0.855,2025-12-25,979,181,0,491
HOLIDAY_REC_11396,Heroes Day,2025-08-12,Masvingo,1023,0.97,17,0.983,2025-08-12,0,1888,0,3791
HOLIDAY_REC_4406,Independence Day,2025-04-18,Bulawayo,1732,1.04,203,0.883,2025-04-18,2540,749,474,673
HOLIDAY_REC_1631,New Year's Day,2025-01-01,Chitungwiza,1944,1.08,269,0.862,2025-01-01,922,0,319,340
HOLIDAY_REC_270,New Year's Day,2025-01-01,Gweru,1416,1.13,55,0.961,2025-01-01,3418,916,891,709
HOLIDAY_REC_1882,National Youth Day,2025-02-21,Chitungwiza,1342,0.97,190,0.858,2025-02-21,610,146,142,0
HOLIDAY_REC_14524,Unity Day,2025-12-22,Harare,1773,1.21,193,0.891,2025-12-22,1640,506,0,0
HOLIDAY_REC_13305,Defense Forces Day,2025-08-13,Masvingo,1280,1.19,21,0.984,2025-08-13,0,858,0,1612
HOLIDAY_REC_13901,Unity Day,2025-12-22,Gweru,1031,1.06,132,0.872,2025-12-22,0,1690,1809,1832
HOLIDAY_REC_5075,Independence Day,2025-04-18,Gweru,1030,0.95,67,0.935,2025-04-18,558,0,197,275
HOLIDAY_REC_5510,Easter Monday,2025-04-21,Chitungwiza,1749,1.12,130,0.926,2025-04-21,0,1204,1325,1672
HOLIDAY_REC_18176,Boxing Day,2025-12-26,Gweru,1576,1.07,46,0.971,2025-12-26,1400,0,863,0
HOLIDAY_REC_16574,Christmas Day,2025-12-25,Masvingo,914,1.03,103,0.887,2025-12-25,0,0,951,1089
HOLIDAY_REC_9041,Africa Day,2025-05-25,Chitungwiza,1759,1.01,156,0.911,2025-05-25,0,800,0,2167
HOLIDAY_REC_15974,Christmas Day,2025-12-25,Gweru,1320,1.23,185,0.86,2025-12-25,3118,0,0,2284
HOLIDAY_REC_16220,Christmas Day,2025-12-25,Masvingo,2375,1.1,192,0.919,2025-12-25,1694,0,806,934
HOLIDAY_REC_15818,Christmas Day,2025-12-25,Bulawayo,1049,1.15,100,0.905,2025-12-25,1283,341,289,245
HOLIDAY_REC_11070,Heroes Day,2025-08-12,Mutare,1301,0.93,45,0.965,2025-08-12,2930,1133,1016,0
HOLIDAY_REC_18706,Boxing Day,2025-12-26,Bulawayo,710,1.18,100,0.859,2025-12-26,1981,683,887,0
HOLIDAY_REC_14681,Unity Day,2025-12-22,Chitungwiza,1335,1.09,34,0.975,2025-12-22,1007,287,0,569
HOLIDAY_REC_187,New Year's Day,2025-01-01,Harare,1915,1.29,8,0.996,2025-01-01,1028,0,481,434
HOLIDAY_REC_11972,Defense Forces Day,2025-08-13,Mutare,1266,1.27,183,0.855,2025-08-13,2388,0,1235,1655
HOLIDAY_REC_10023,Heroes Day,2025-08-12,Harare,980,0.91,85,0.913,2025-08-12,808,0,418,0
HOLIDAY_REC_5559,Easter Monday,2025-04-21,Harare,2394,1.22,326,0.864,2025-04-21,2231,701,0,1359
HOLIDAY_REC_18903,Boxing Day,2025-12-26,Chitungwiza,866,0.94,35,0.96,2025-12-26,1069,262,374,255
HOLIDAY_REC_7186,Workers Day,2025-05-01,Gweru,1021,1.07,89,0.913,2025-05-01,2709,611,735,1006
HOLIDAY_REC_4144,Independence Day,2025-04-18,Chitungwiza,2536,1.27,227,0.91,2025-04-18,0,586,688,951
HOLIDAY_REC_18915,Boxing Day,2025-12-26,Bulawayo,1711,1.02,227,0.867,2025-12-26,1545,593,413,489
HOLIDAY_REC_13639,Defense Forces Day,2025-08-13,Mutare,1026,1.07,4,0.996,2025-08-13,1673,0,0,1745
HOLIDAY_REC_6588,Easter Monday,2025-04-21,Chitungwiza,1485,1.12,31,0.979,2025-04-21,2805,1126,927,813
HOLIDAY_REC_1235,New Year's Day,2025-01-01,Mutare,1878,1.18,97,0.948,2025-01-01,1874,568,667,460
HOLIDAY_REC_15943,Christmas Day,2025-12-25,Harare,2221,1.28,196,0.912,2025-12-25,0,0,1358,1431
HOLIDAY_REC_3916,Independence Day,2025-04-18,Chitungwiza,1298,1.14,40,0.969,2025-04-18,778,259,299,337
HOLIDAY_REC_447,New Year's Day,2025-01-01,Harare,1938,1.15,191,0.901,2025-01-01,883,317,255,251
HOLIDAY_REC_18191,Boxing Day,2025-12-26,Masvingo,889,0.93,27,0.97,2025-12-26,2392,906,763,706
HOLIDAY_REC_14032,Unity Day,2025-12-22,Gweru,603,1.19,37,0.939,2025-12-22,2759,0,956,1408
HOLIDAY_REC_845,New Year's Day,2025-01-01,Bulawayo,735,0.97,93,0.873,2025-01-01,2679,713,0,0
HOLIDAY_REC_5202,Independence Day,2025-04-18,Mutare,2493,1.16,241,0.903,2025-04-18,1760,0,0,1250
HOLIDAY_REC_7125,Workers Day,2025-05-01,Harare,675,1.03,46,0.932,2025-05-01,2278,0,1309,1079
HOLIDAY_REC_11995,Defense Forces Day,2025-08-13,Harare,1699,1.25,146,0.914,2025-08-13,1789,631,0,0
HOLIDAY_REC_16989,Christmas Day,2025-12-25,Masvingo,1451,1.08,66,0.955,2025-12-25,948,309,282,0
HOLIDAY_REC_2441,National Youth Day,2025-02-21,Harare,729,1.22,87,0.881,2025-02-21,2882,987,897,1010
HOLIDAY_REC_3104,National Youth Day,2025-02-21,Chitungwiza,1384,1.18,181,0.869,2025-02-21,2826,1038,1155,0
HOLIDAY_REC_11089,Heroes Day,2025-08-12,Harare,1613,0.91,18,0.989,2025-08-12,0,1906,1906,0
HOLIDAY_REC_7693,Workers Day,2025-05-01,Chitungwiza,1705,1.01,182,0.893,2025-05-01,975,0,633,0
HOLIDAY_REC_4775,Independence Day,2025-04-18,Harare,718,1.2,57,0.921,2025-04-18,570,0,270,0
HOLIDAY_REC_9719,Africa Day,2025-05-25,Mutare,1806,1.28,56,0.969,2025-05-25,0,0,453,599
HOLIDAY_REC_6975,Workers Day,2025-05-01,Gweru,2171,1.18,58,0.973,2025-05-01,1832,641,565,531
HOLIDAY_REC_6095,Easter Monday,2025-04-21,Gweru,1941,1.04,191,0.902,2025-04-21,1659,417,0,722
HOLIDAY_REC_9487,Africa Day,2025-05-25,Mutare,1469,1.03,117,0.92,2025-05-25,0,776,851,671
HOLIDAY_REC_2154,National Youth Day,2025-02-21,Mutare,2006,1.07,112,0.944,2025-02-21,872,378,0,0
HOLIDAY_REC_5519,Easter Monday,2025-04-21,Chitungwiza,1473,1.08,153,0.896,2025-04-21,2646,705,1006,716
HOLIDAY_REC_18622,Boxing Day,2025-12-26,Bulawayo,2635,1.04,105,0.96,2025-12-26,2579,906,0,0
HOLIDAY_REC_13224,Defense Forces Day,2025-08-13,Bulawayo,616,1.11,48,0.922,2025-08-13,0,1570,1551,0
HOLIDAY_REC_5068,Independence Day,2025-04-18,Masvingo,1275,1.29,44,0.965,2025-04-18,3041,812,911,638
HOLIDAY_REC_11635,Heroes Day,2025-08-12,Mutare,1187,1.12,109,0.908,2025-08-12,575,213,234,230
HOLIDAY_REC_17776,Boxing Day,2025-12-26,Chitungwiza,2423,1.24,48,0.98,2025-12-26,1391,446,448,389
HOLIDAY_REC_688,New Year's Day,2025-01-01,Chitungwiza,1190,1.15,86,0.928,2025-01-01,1101,376,311,0
HOLIDAY_REC_5209,Independence Day,2025-04-18,Mutare,2342,1.21,225,0.904,2025-04-18,0,1454,1239,1405
HOLIDAY_REC_16115,Christmas Day,2025-12-25,Mutare,822,0.91,115,0.86,2025-12-25,1123,292,0,788
HOLIDAY_REC_777,New Year's Day,2025-01-01,Chitungwiza,1577,1.0,31,0.98,2025-01-01,308,132,115,115
HOLIDAY_REC_8418,Africa Day,2025-05-25,Harare,1272,1.18,127,0.9,2025-05-25,2785,661,860,0
HOLIDAY_REC_6328,Easter Monday,2025-04-21,Bulawayo,1359,0.99,113,0.917,2025-04-21,699,186,162,0
HOLIDAY_REC_6325,Easter Monday,2025-04-21,Bulawayo,2422,1.24,265,0.891,2025-04-21,853,340,307,369
HOLIDAY_REC_10346,Heroes Day,2025-08-12,Mutare,816,1.23,105,0.871,2025-08-12,2776,760,1029,856
