dispatch_id,departure_time,expected_arrival,actual_arrival,plant_id,depot_id,vehicle_id,Soft white,High Energy Brown,Whole grain loaf,Low GI Seed loaf,total_quantity
DSP_907314,2025-06-18 04:00:00,2025-06-18 04:50:00,2025-06-18 04:56:00,Shepperton_Plant,Hatcliff,TRUCK_026,1561,454,306,424,2745
DSP_907315,2025-06-18 05:00:00,2025-06-18 06:50:00,2025-06-18 07:00:00,Shepperton_Plant,Murehwa,TRUCK_031,1401,317,443,429,2590
DSP_907316,2025-06-18 04:00:00,2025-06-18 04:50:00,2025-06-18 04:47:00,Shepperton_Plant,Hatcliff,TRUCK_093,1144,372,551,464,2531
DSP_907317,2025-06-18 05:00:00,2025-06-18 10:00:00,2025-06-18 10:06:00,Shepperton_Plant,Mutare,TRUCK_101,1711,512,555,743,3521
DSP_907318,2025-06-18 04:00:00,2025-06-18 05:50:00,2025-06-18 05:41:00,Shepperton_Plant,Murehwa,TRUCK_023,2417,593,465,648,4123
DSP_907319,2025-06-18 06:00:00,2025-06-18 08:20:00,2025-06-18 08:24:00,Shepperton_Plant,Bindura,TRUCK_104,1282,318,265,341,2206
DSP_907320,2025-06-18 05:00:00,2025-06-18 07:20:00,2025-06-18 07:33:00,Shepperton_Plant,Bindura,TRUCK_109,1154,378,447,530,2509
DSP_907321,2025-06-18 06:00:00,2025-06-18 11:00:00,2025-06-18 11:08:00,Shepperton_Plant,Mutare,TRUCK_142,1901,647,502,739,3789
DSP_907322,2025-06-19 04:00:00,2025-06-19 06:20:00,2025-06-19 06:20:00,Shepperton_Plant,Bindura,TRUCK_008,1153,308,281,335,2077
DSP_907323,2025-06-19 02:00:00,2025-06-19 04:20:00,2025-06-19 04:57:00,Shepperton_Plant,Bindura,TRUCK_126,1247,354,393,302,2296
DSP_907324,2025-06-19 04:00:00,2025-06-19 06:30:00,2025-06-19 06:36:00,Shepperton_Plant,Chinhoyi,TRUCK_048,872,293,267,385,1817
DSP_907325,2025-06-19 04:00:00,2025-06-19 04:50:00,2025-06-19 04:52:00,Shepperton_Plant,Hatcliff,TRUCK_042,1104,476,407,316,2303
DSP_907326,2025-06-19 03:00:00,2025-06-19 04:00:00,2025-06-19 04:11:00,Shepperton_Plant,Harare,TRUCK_010,1025,378,398,433,2234
DSP_907327,2025-06-19 05:00:00,2025-06-19 07:00:00,2025-06-19 07:13:00,Shepperton_Plant,Chegutu,TRUCK_071,1458,512,592,494,3056
DSP_907328,2025-06-19 04:00:00,2025-06-19 09:00:00,2025-06-19 08:54:00,Shepperton_Plant,Mutare,TRUCK_037,1578,453,354,481,2866
DSP_907329,2025-06-19 02:00:00,2025-06-19 03:00:00,2025-06-19 02:52:00,Shepperton_Plant,Harare,TRUCK_085,2082,607,482,626,3797
DSP_907330,2025-06-19 03:00:00,2025-06-19 04:50:00,2025-06-19 05:04:00,Shepperton_Plant,Murehwa,TRUCK_122,1894,411,537,377,3219
DSP_907331,2025-06-19 06:00:00,2025-06-19 07:50:00,2025-06-19 08:16:00,Shepperton_Plant,Murehwa,TRUCK_027,1545,630,544,563,3282
DSP_907332,2025-06-19 03:00:00,2025-06-19 08:00:00,2025-06-19 08:22:00,Shepperton_Plant,Mutare,TRUCK_024,1130,357,492,343,2322
DSP_907333,2025-06-19 02:00:00,2025-06-19 04:30:00,2025-06-19 04:42:00,Shepperton_Plant,Chinhoyi,TRUCK_120,1347,460,380,360,2547
DSP_907334,2025-06-19 02:00:00,2025-06-19 04:00:00,2025-06-19 04:08:00,Shepperton_Plant,Chegutu,TRUCK_080,2003,608,642,837,4090
DSP_907335,2025-06-19 06:00:00,2025-06-19 08:20:00,2025-06-19 08:47:00,Shepperton_Plant,Bindura,TRUCK_067,1852,736,586,721,3895
DSP_907336,2025-06-19 05:00:00,2025-06-19 05:50:00,2025-06-19 05:41:00,Shepperton_Plant,Hatcliff,TRUCK_073,2081,660,596,747,4084
DSP_907337,2025-06-19 05:00:00,2025-06-19 10:00:00,2025-06-19 10:00:00,Shepperton_Plant,Mutare,TRUCK_101,1261,519,436,570,2786
DSP_907338,2025-06-19 05:00:00,2025-06-19 07:00:00,2025-06-19 07:08:00,Shepperton_Plant,Chegutu,TRUCK_030,1130,343,360,336,2169
DSP_907339,2025-06-19 06:00:00,2025-06-19 07:00:00,2025-06-19 07:05:00,Shepperton_Plant,Harare,TRUCK_044,1132,288,397,390,2207
DSP_907340,2025-06-19 02:00:00,2025-06-19 03:00:00,2025-06-19 03:00:00,Shepperton_Plant,Harare,TRUCK_025,1295,429,477,398,2599
DSP_907341,2025-06-19 05:00:00,2025-06-19 06:00:00,2025-06-19 06:01:00,Shepperton_Plant,Harare,TRUCK_077,1487,455,431,328,2701
DSP_907342,2025-06-19 02:00:00,2025-06-19 04:30:00,2025-06-19 04:44:00,Shepperton_Plant,Chinhoyi,TRUCK_094,1590,635,478,490,3193
DSP_907343,2025-06-19 02:00:00,2025-06-19 03:00:00,2025-06-19 03:40:00,Shepperton_Plant,Harare,TRUCK_118,1909,598,692,480,3679
DSP_907344,2025-06-19 04:00:00,2025-06-19 09:00:00,2025-06-19 09:10:00,Shepperton_Plant,Mutare,TRUCK_123,1832,521,633,662,3648
DSP_907345,2025-06-19 06:00:00,2025-06-19 06:50:00,2025-06-19 07:01:00,Shepperton_Plant,Hatcliff,TRUCK_149,1665,505,739,748,3657
DSP_907346,2025-06-19 04:00:00,2025-06-19 09:00:00,2025-06-19 09:39:00,Shepperton_Plant,Mutare,TRUCK_038,2102,554,528,493,3677
DSP_907347,2025-06-19 06:00:00,2025-06-19 07:50:00,2025-06-19 07:52:00,Shepperton_Plant,Murehwa,TRUCK_141,1239,438,430,370,2477
DSP_907348,2025-06-19 06:00:00,2025-06-19 07:00:00,2025-06-19 07:30:00,Shepperton_Plant,Harare,TRUCK_017,1048,388,354,374,2164
DSP_907349,2025-06-19 05:00:00,2025-06-19 07:00:00,2025-06-19 07:40:00,Shepperton_Plant,Chegutu,TRUCK_134,1172,349,260,334,2115
DSP_907350,2025-06-19 02:00:00,2025-06-19 04:20:00,2025-06-19 04:24:00,Shepperton_Plant,Bindura,TRUCK_047,1278,513,521,463,2775
DSP_907351,2025-06-19 02:00:00,2025-06-19 03:00:00,2025-06-19 03:33:00,Shepperton_Plant,Harare,TRUCK_131,931,378,265,392,1966
DSP_907352,2025-06-19 03:00:00,2025-06-19 05:30:00,2025-06-19 05:35:00,Shepperton_Plant,Chinhoyi,TRUCK_112,2199,479,819,569,4066
DSP_907353,2025-06-19 04:00:00,2025-06-19 06:30:00,2025-06-19 07:04:00,Shepperton_Plant,Chinhoyi,TRUCK_020,2203,528,665,777,4173
DSP_907354,2025-06-19 04:00:00,2025-06-19 06:30:00,2025-06-19 06:49:00,Shepperton_Plant,Chinhoyi,TRUCK_079,1639,457,592,496,3184
DSP_907355,2025-06-19 06:00:00,2025-06-19 08:00:00,2025-06-19 08:04:00,Shepperton_Plant,Chegutu,TRUCK_117,940,315,281,423,1959
DSP_907356,2025-06-19 02:00:00,2025-06-19 04:20:00,2025-06-19 04:34:00,Shepperton_Plant,Bindura,TRUCK_087,1043,441,429,302,2215
DSP_907357,2025-06-19 06:00:00,2025-06-19 08:30:00,2025-06-19 08:52:00,Shepperton_Plant,Chinhoyi,TRUCK_095,1331,387,580,507,2805
DSP_907358,2025-06-19 02:00:00,2025-06-19 04:00:00,2025-06-19 04:07:00,Shepperton_Plant,Chegutu,TRUCK_053,1088,360,308,353,2109
DSP_907359,2025-06-19 04:00:00,2025-06-19 05:50:00,2025-06-19 06:05:00,Shepperton_Plant,Murehwa,TRUCK_041,1152,427,400,439,2418
DSP_907360,2025-06-19 06:00:00,2025-06-19 08:00:00,2025-06-19 08:16:00,Shepperton_Plant,Chegutu,TRUCK_066,1013,328,300,383,2024
DSP_907361,2025-06-19 06:00:00,2025-06-19 11:00:00,2025-06-19 10:53:00,Shepperton_Plant,Mutare,TRUCK_004,1557,404,388,547,2896
DSP_907362,2025-06-19 03:00:00,2025-06-19 04:00:00,2025-06-19 04:14:00,Shepperton_Plant,Harare,TRUCK_086,1606,370,547,401,2924
DSP_907363,2025-06-19 04:00:00,2025-06-19 09:00:00,2025-06-19 09:07:00,Shepperton_Plant,Mutare,TRUCK_059,1279,513,400,591,2783
DSP_907364,2025-06-19 02:00:00,2025-06-19 07:00:00,2025-06-19 06:50:00,Shepperton_Plant,Mutare,TRUCK_089,1932,584,833,659,4008
DSP_907365,2025-06-19 02:00:00,2025-06-19 03:50:00,2025-06-19 03:52:00,Shepperton_Plant,Murehwa,TRUCK_050,1849,497,708,597,3651
DSP_907366,2025-06-19 03:00:00,2025-06-19 04:00:00,2025-06-19 04:06:00,Shepperton_Plant,Harare,TRUCK_098,1052,332,422,345,2151
DSP_907367,2025-06-19 04:00:00,2025-06-19 06:00:00,2025-06-19 05:55:00,Shepperton_Plant,Chegutu,TRUCK_015,2034,424,666,604,3728
DSP_907368,2025-06-19 02:00:00,2025-06-19 03:50:00,2025-06-19 04:13:00,Shepperton_Plant,Murehwa,TRUCK_016,1408,537,404,504,2853
DSP_907369,2025-06-19 06:00:00,2025-06-19 11:00:00,2025-06-19 10:58:00,Shepperton_Plant,Mutare,TRUCK_007,1677,538,474,360,3049
DSP_907370,2025-06-19 04:00:00,2025-06-19 05:00:00,2025-06-19 05:05:00,Shepperton_Plant,Harare,TRUCK_121,1059,235,233,347,1874
DSP_907371,2025-06-19 05:00:00,2025-06-19 07:30:00,2025-06-19 07:35:00,Shepperton_Plant,Chinhoyi,TRUCK_103,899,387,281,405,1972
DSP_907372,2025-06-19 06:00:00,2025-06-19 06:50:00,2025-06-19 07:05:00,Shepperton_Plant,Hatcliff,TRUCK_142,1206,352,414,378,2350
DSP_907373,2025-06-19 05:00:00,2025-06-19 06:50:00,2025-06-19 07:17:00,Shepperton_Plant,Murehwa,TRUCK_051,2011,497,676,626,3810
DSP_907374,2025-06-19 06:00:00,2025-06-19 08:30:00,2025-06-19 09:03:00,Shepperton_Plant,Chinhoyi,TRUCK_011,1844,319,464,455,3082
DSP_907375,2025-06-19 05:00:00,2025-06-19 06:50:00,2025-06-19 06:52:00,Shepperton_Plant,Murehwa,TRUCK_031,1164,368,423,490,2445
DSP_907376,2025-06-19 04:00:00,2025-06-19 06:30:00,2025-06-19 06:53:00,Shepperton_Plant,Chinhoyi,TRUCK_064,1108,196,271,293,1868
DSP_907377,2025-06-20 03:00:00,2025-06-20 04:50:00,2025-06-20 04:41:00,Shepperton_Plant,Murehwa,TRUCK_044,1056,368,423,375,2222
DSP_907378,2025-06-20 05:00:00,2025-06-20 06:50:00,2025-06-20 07:03:00,Shepperton_Plant,Murehwa,TRUCK_070,1340,338,368,276,2322
DSP_907379,2025-06-20 06:00:00,2025-06-20 07:50:00,2025-06-20 07:53:00,Shepperton_Plant,Murehwa,TRUCK_058,2343,681,447,654,4125
DSP_907380,2025-06-20 04:00:00,2025-06-20 05:00:00,2025-06-20 05:15:00,Shepperton_Plant,Harare,TRUCK_074,945,344,267,279,1835
DSP_907381,2025-06-20 02:00:00,2025-06-20 04:00:00,2025-06-20 03:56:00,Shepperton_Plant,Chegutu,TRUCK_102,2324,647,574,590,4135
DSP_907382,2025-06-20 02:00:00,2025-06-20 02:50:00,2025-06-20 02:55:00,Shepperton_Plant,Hatcliff,TRUCK_145,1326,415,402,467,2610
DSP_907383,2025-06-20 03:00:00,2025-06-20 05:20:00,2025-06-20 05:23:00,Shepperton_Plant,Bindura,TRUCK_140,1973,649,656,704,3982
DSP_907384,2025-06-20 05:00:00,2025-06-20 07:20:00,2025-06-20 07:26:00,Shepperton_Plant,Bindura,TRUCK_097,1678,461,437,391,2967
DSP_907385,2025-06-20 03:00:00,2025-06-20 04:50:00,2025-06-20 05:24:00,Shepperton_Plant,Murehwa,TRUCK_046,1864,526,586,572,3548
DSP_907386,2025-06-20 04:00:00,2025-06-20 06:20:00,2025-06-20 06:43:00,Shepperton_Plant,Bindura,TRUCK_051,1861,704,636,795,3996
DSP_907387,2025-06-20 05:00:00,2025-06-20 07:20:00,2025-06-20 07:31:00,Shepperton_Plant,Bindura,TRUCK_106,2073,391,620,513,3597
DSP_907388,2025-06-20 06:00:00,2025-06-20 06:50:00,2025-06-20 07:00:00,Shepperton_Plant,Hatcliff,TRUCK_006,1841,591,587,508,3527
DSP_907389,2025-06-20 05:00:00,2025-06-20 07:20:00,2025-06-20 07:33:00,Shepperton_Plant,Bindura,TRUCK_144,1037,233,249,364,1883
DSP_907390,2025-06-20 03:00:00,2025-06-20 05:00:00,2025-06-20 05:07:00,Shepperton_Plant,Chegutu,TRUCK_067,1645,502,416,573,3136
DSP_907391,2025-06-20 05:00:00,2025-06-20 06:50:00,2025-06-20 06:48:00,Shepperton_Plant,Murehwa,TRUCK_013,1026,246,241,362,1875
DSP_907392,2025-06-20 02:00:00,2025-06-20 02:50:00,2025-06-20 02:55:00,Shepperton_Plant,Hatcliff,TRUCK_060,1737,463,466,318,2984
DSP_907393,2025-06-20 05:00:00,2025-06-20 07:20:00,2025-06-20 07:48:00,Shepperton_Plant,Bindura,TRUCK_143,933,281,349,345,1908
DSP_907394,2025-06-20 05:00:00,2025-06-20 05:50:00,2025-06-20 06:33:00,Shepperton_Plant,Hatcliff,TRUCK_062,1244,553,433,445,2675
DSP_907395,2025-06-20 02:00:00,2025-06-20 02:50:00,2025-06-20 03:01:00,Shepperton_Plant,Hatcliff,TRUCK_101,1204,394,310,415,2323
DSP_907396,2025-06-20 06:00:00,2025-06-20 07:50:00,2025-06-20 07:55:00,Shepperton_Plant,Murehwa,TRUCK_045,1203,248,306,267,2024
DSP_907397,2025-06-20 05:00:00,2025-06-20 06:00:00,2025-06-20 06:01:00,Shepperton_Plant,Harare,TRUCK_116,1622,412,289,429,2752
DSP_907398,2025-06-20 02:00:00,2025-06-20 04:00:00,2025-06-20 04:03:00,Shepperton_Plant,Chegutu,TRUCK_122,1092,382,408,369,2251
DSP_907399,2025-06-20 03:00:00,2025-06-20 08:00:00,2025-06-20 08:45:00,Shepperton_Plant,Mutare,TRUCK_121,1615,621,529,613,3378
DSP_907400,2025-06-20 03:00:00,2025-06-20 05:00:00,2025-06-20 05:15:00,Shepperton_Plant,Chegutu,TRUCK_131,1356,298,420,315,2389
DSP_907401,2025-06-20 04:00:00,2025-06-20 04:50:00,2025-06-20 05:33:00,Shepperton_Plant,Hatcliff,TRUCK_052,1651,518,739,680,3588
DSP_907402,2025-06-20 03:00:00,2025-06-20 04:00:00,2025-06-20 04:45:00,Shepperton_Plant,Harare,TRUCK_147,2376,459,745,507,4087
DSP_907403,2025-06-20 06:00:00,2025-06-20 08:20:00,2025-06-20 08:35:00,Shepperton_Plant,Bindura,TRUCK_053,970,273,384,388,2015
DSP_907404,2025-06-20 02:00:00,2025-06-20 02:50:00,2025-06-20 03:10:00,Shepperton_Plant,Hatcliff,TRUCK_030,1608,384,631,500,3123
DSP_907405,2025-06-21 03:00:00,2025-06-21 08:00:00,2025-06-21 08:00:00,Shepperton_Plant,Mutare,TRUCK_143,1392,440,398,588,2818
DSP_907406,2025-06-21 04:00:00,2025-06-21 06:20:00,2025-06-21 06:23:00,Shepperton_Plant,Bindura,TRUCK_134,2235,493,498,712,3938
DSP_907407,2025-06-21 03:00:00,2025-06-21 05:30:00,2025-06-21 05:37:00,Shepperton_Plant,Chinhoyi,TRUCK_122,1013,268,325,296,1902
DSP_907408,2025-06-21 06:00:00,2025-06-21 08:00:00,2025-06-21 08:17:00,Shepperton_Plant,Chegutu,TRUCK_039,1277,289,422,408,2396
DSP_907409,2025-06-21 06:00:00,2025-06-21 06:50:00,2025-06-21 06:45:00,Shepperton_Plant,Hatcliff,TRUCK_088,874,355,269,371,1869
DSP_907410,2025-06-21 04:00:00,2025-06-21 05:50:00,2025-06-21 05:56:00,Shepperton_Plant,Murehwa,TRUCK_138,1986,369,567,517,3439
DSP_907411,2025-06-21 02:00:00,2025-06-21 04:00:00,2025-06-21 04:09:00,Shepperton_Plant,Chegutu,TRUCK_083,2139,672,658,487,3956
DSP_907412,2025-06-21 04:00:00,2025-06-21 05:00:00,2025-06-21 05:14:00,Shepperton_Plant,Harare,TRUCK_113,1472,582,510,511,3075
DSP_907413,2025-06-21 05:00:00,2025-06-21 07:00:00,2025-06-21 07:21:00,Shepperton_Plant,Chegutu,TRUCK_093,959,238,353,262,1812
DSP_907414,2025-06-21 02:00:00,2025-06-21 07:00:00,2025-06-21 07:36:00,Shepperton_Plant,Mutare,TRUCK_148,1625,413,315,430,2783
DSP_907415,2025-06-21 06:00:00,2025-06-21 07:50:00,2025-06-21 08:13:00,Shepperton_Plant,Murehwa,TRUCK_073,1610,577,666,529,3382
DSP_907416,2025-06-21 02:00:00,2025-06-21 04:30:00,2025-06-21 04:34:00,Shepperton_Plant,Chinhoyi,TRUCK_076,1502,411,547,663,3123
DSP_907417,2025-06-21 03:00:00,2025-06-21 05:20:00,2025-06-21 05:22:00,Shepperton_Plant,Bindura,TRUCK_136,1793,542,372,458,3165
DSP_907418,2025-06-21 03:00:00,2025-06-21 05:30:00,2025-06-21 06:15:00,Shepperton_Plant,Chinhoyi,TRUCK_026,2238,603,469,468,3778
DSP_907419,2025-06-21 06:00:00,2025-06-21 06:50:00,2025-06-21 06:48:00,Shepperton_Plant,Hatcliff,TRUCK_100,1250,460,365,364,2439
DSP_907420,2025-06-21 06:00:00,2025-06-21 07:50:00,2025-06-21 07:48:00,Shepperton_Plant,Murehwa,TRUCK_094,1471,353,340,290,2454
DSP_907421,2025-06-21 02:00:00,2025-06-21 03:50:00,2025-06-21 04:34:00,Shepperton_Plant,Murehwa,TRUCK_096,1490,458,570,665,3183
DSP_907422,2025-06-21 04:00:00,2025-06-21 06:00:00,2025-06-21 05:52:00,Shepperton_Plant,Chegutu,TRUCK_121,1173,303,322,430,2228
DSP_907423,2025-06-21 06:00:00,2025-06-21 08:30:00,2025-06-21 08:47:00,Shepperton_Plant,Chinhoyi,TRUCK_074,1837,681,486,686,3690
DSP_907424,2025-06-21 02:00:00,2025-06-21 04:30:00,2025-06-21 04:34:00,Shepperton_Plant,Chinhoyi,TRUCK_130,2289,500,665,699,4153
DSP_907425,2025-06-21 02:00:00,2025-06-21 02:50:00,2025-06-21 03:21:00,Shepperton_Plant,Hatcliff,TRUCK_105,1086,247,233,329,1895
DSP_907426,2025-06-21 05:00:00,2025-06-21 07:00:00,2025-06-21 07:09:00,Shepperton_Plant,Chegutu,TRUCK_139,1368,248,396,336,2348
DSP_907427,2025-06-21 04:00:00,2025-06-21 09:00:00,2025-06-21 09:02:00,Shepperton_Plant,Mutare,TRUCK_016,2148,487,388,566,3589
DSP_907428,2025-06-21 02:00:00,2025-06-21 04:00:00,2025-06-21 04:38:00,Shepperton_Plant,Chegutu,TRUCK_091,1093,479,311,411,2294
DSP_907429,2025-06-21 03:00:00,2025-06-21 04:00:00,2025-06-21 04:08:00,Shepperton_Plant,Harare,TRUCK_060,1018,350,343,453,2164
DSP_907430,2025-06-21 05:00:00,2025-06-21 10:00:00,2025-06-21 10:15:00,Shepperton_Plant,Mutare,TRUCK_057,1272,308,473,439,2492
DSP_907431,2025-06-21 05:00:00,2025-06-21 06:00:00,2025-06-21 06:44:00,Shepperton_Plant,Harare,TRUCK_018,1461,491,492,530,2974
DSP_907432,2025-06-21 06:00:00,2025-06-21 08:20:00,2025-06-21 08:14:00,Shepperton_Plant,Bindura,TRUCK_128,1381,457,671,526,3035
DSP_907433,2025-06-21 03:00:00,2025-06-21 05:20:00,2025-06-21 05:16:00,Shepperton_Plant,Bindura,TRUCK_079,1372,309,374,268,2323
DSP_907434,2025-06-21 03:00:00,2025-06-21 04:50:00,2025-06-21 05:01:00,Shepperton_Plant,Murehwa,TRUCK_104,1019,289,354,301,1963
DSP_907435,2025-06-21 02:00:00,2025-06-21 04:00:00,2025-06-21 04:05:00,Shepperton_Plant,Chegutu,TRUCK_107,2280,624,656,447,4007
DSP_907436,2025-06-21 04:00:00,2025-06-21 05:50:00,2025-06-21 06:01:00,Shepperton_Plant,Murehwa,TRUCK_065,1401,452,483,470,2806
DSP_907437,2025-06-22 04:00:00,2025-06-22 06:20:00,2025-06-22 06:27:00,Shepperton_Plant,Bindura,TRUCK_003,1780,496,478,571,3325
DSP_907438,2025-06-22 05:00:00,2025-06-22 07:00:00,2025-06-22 07:23:00,Shepperton_Plant,Chegutu,TRUCK_107,1625,407,402,467,2901
DSP_907439,2025-06-22 02:00:00,2025-06-22 04:20:00,2025-06-22 04:29:00,Shepperton_Plant,Bindura,TRUCK_018,1508,462,395,323,2688
DSP_907440,2025-06-22 02:00:00,2025-06-22 03:50:00,2025-06-22 03:58:00,Shepperton_Plant,Murehwa,TRUCK_085,1827,473,431,401,3132
DSP_907441,2025-06-22 06:00:00,2025-06-22 07:50:00,2025-06-22 07:52:00,Shepperton_Plant,Murehwa,TRUCK_142,2274,700,611,480,4065
DSP_907442,2025-06-22 03:00:00,2025-06-22 05:30:00,2025-06-22 05:34:00,Shepperton_Plant,Chinhoyi,TRUCK_150,1064,262,462,315,2103
DSP_907443,2025-06-22 04:00:00,2025-06-22 06:30:00,2025-06-22 06:30:00,Shepperton_Plant,Chinhoyi,TRUCK_020,1615,382,418,609,3024
DSP_907444,2025-06-22 06:00:00,2025-06-22 07:50:00,2025-06-22 08:35:00,Shepperton_Plant,Murehwa,TRUCK_106,1133,307,380,459,2279
DSP_907445,2025-06-22 06:00:00,2025-06-22 07:00:00,2025-06-22 07:07:00,Shepperton_Plant,Harare,TRUCK_119,1624,378,459,355,2816
DSP_907446,2025-06-22 02:00:00,2025-06-22 02:50:00,2025-06-22 02:55:00,Shepperton_Plant,Hatcliff,TRUCK_011,1500,490,377,555,2922
DSP_907447,2025-06-22 03:00:00,2025-06-22 05:30:00,2025-06-22 05:56:00,Shepperton_Plant,Chinhoyi,TRUCK_067,1621,509,492,330,2952
DSP_907448,2025-06-22 04:00:00,2025-06-22 06:30:00,2025-06-22 06:41:00,Shepperton_Plant,Chinhoyi,TRUCK_056,1674,407,611,483,3175
DSP_907449,2025-06-22 03:00:00,2025-06-22 08:00:00,2025-06-22 08:24:00,Shepperton_Plant,Mutare,TRUCK_090,1718,510,432,396,3056
DSP_907450,2025-06-22 02:00:00,2025-06-22 04:20:00,2025-06-22 04:32:00,Shepperton_Plant,Bindura,TRUCK_032,1846,525,621,672,3664
DSP_907451,2025-06-22 05:00:00,2025-06-22 06:50:00,2025-06-22 06:49:00,Shepperton_Plant,Murehwa,TRUCK_025,1226,339,290,327,2182
DSP_907452,2025-06-22 06:00:00,2025-06-22 11:00:00,2025-06-22 11:07:00,Shepperton_Plant,Mutare,TRUCK_138,1299,372,348,234,2253
DSP_907453,2025-06-22 02:00:00,2025-06-22 04:00:00,2025-06-22 04:02:00,Shepperton_Plant,Chegutu,TRUCK_140,1468,471,449,359,2747
DSP_907454,2025-06-22 04:00:00,2025-06-22 05:50:00,2025-06-22 05:49:00,Shepperton_Plant,Murehwa,TRUCK_060,1065,392,460,392,2309
DSP_907455,2025-06-22 04:00:00,2025-06-22 05:50:00,2025-06-22 06:00:00,Shepperton_Plant,Murehwa,TRUCK_026,1604,331,554,377,2866
DSP_907456,2025-06-22 05:00:00,2025-06-22 07:00:00,2025-06-22 07:03:00,Shepperton_Plant,Chegutu,TRUCK_149,1773,719,511,701,3704
DSP_907457,2025-06-22 06:00:00,2025-06-22 08:00:00,2025-06-22 08:37:00,Shepperton_Plant,Chegutu,TRUCK_087,1698,552,551,634,3435
DSP_907458,2025-06-22 05:00:00,2025-06-22 05:50:00,2025-06-22 06:07:00,Shepperton_Plant,Hatcliff,TRUCK_062,1841,406,512,645,3404
DSP_907459,2025-06-22 06:00:00,2025-06-22 06:50:00,2025-06-22 06:48:00,Shepperton_Plant,Hatcliff,TRUCK_027,1588,647,550,587,3372
DSP_907460,2025-06-22 06:00:00,2025-06-22 06:50:00,2025-06-22 06:56:00,Shepperton_Plant,Hatcliff,TRUCK_047,1455,483,524,549,3011
DSP_907461,2025-06-22 04:00:00,2025-06-22 09:00:00,2025-06-22 08:51:00,Shepperton_Plant,Mutare,TRUCK_042,1886,732,706,703,4027
DSP_907462,2025-06-22 02:00:00,2025-06-22 04:00:00,2025-06-22 04:14:00,Shepperton_Plant,Chegutu,TRUCK_125,1595,654,461,566,3276
DSP_907463,2025-06-22 05:00:00,2025-06-22 07:00:00,2025-06-22 06:59:00,Shepperton_Plant,Chegutu,TRUCK_117,1958,597,868,661,4084
DSP_907464,2025-06-23 02:00:00,2025-06-23 02:50:00,2025-06-23 02:56:00,Shepperton_Plant,Hatcliff,TRUCK_070,1736,467,485,375,3063
DSP_907465,2025-06-23 04:00:00,2025-06-23 05:00:00,2025-06-23 04:53:00,Shepperton_Plant,Harare,TRUCK_003,1771,520,649,472,3412
DSP_907466,2025-06-23 05:00:00,2025-06-23 10:00:00,2025-06-23 10:15:00,Shepperton_Plant,Mutare,TRUCK_084,1350,431,353,503,2637
DSP_907467,2025-06-23 02:00:00,2025-06-23 07:00:00,2025-06-23 06:56:00,Shepperton_Plant,Mutare,TRUCK_118,955,288,355,486,2084
DSP_907468,2025-06-23 04:00:00,2025-06-23 05:50:00,2025-06-23 06:15:00,Shepperton_Plant,Murehwa,TRUCK_026,1314,437,490,396,2637
DSP_907469,2025-06-23 05:00:00,2025-06-23 05:50:00,2025-06-23 05:40:00,Shepperton_Plant,Hatcliff,TRUCK_029,1136,524,382,413,2455
DSP_907470,2025-06-23 02:00:00,2025-06-23 03:50:00,2025-06-23 03:44:00,Shepperton_Plant,Murehwa,TRUCK_071,2080,565,591,766,4002
DSP_907471,2025-06-23 06:00:00,2025-06-23 07:00:00,2025-06-23 07:44:00,Shepperton_Plant,Harare,TRUCK_146,1563,380,325,340,2608
DSP_907472,2025-06-23 05:00:00,2025-06-23 07:00:00,2025-06-23 07:18:00,Shepperton_Plant,Chegutu,TRUCK_009,1471,405,333,464,2673
DSP_907473,2025-06-23 02:00:00,2025-06-23 07:00:00,2025-06-23 06:52:00,Shepperton_Plant,Mutare,TRUCK_115,1071,351,376,430,2228
DSP_907474,2025-06-23 04:00:00,2025-06-23 06:00:00,2025-06-23 06:18:00,Shepperton_Plant,Chegutu,TRUCK_109,1578,611,598,463,3250
DSP_907475,2025-06-23 04:00:00,2025-06-23 04:50:00,2025-06-23 05:32:00,Shepperton_Plant,Hatcliff,TRUCK_119,1652,489,465,665,3271
DSP_907476,2025-06-23 02:00:00,2025-06-23 02:50:00,2025-06-23 03:01:00,Shepperton_Plant,Hatcliff,TRUCK_101,1290,469,338,478,2575
DSP_907477,2025-06-23 03:00:00,2025-06-23 04:00:00,2025-06-23 04:15:00,Shepperton_Plant,Harare,TRUCK_020,1178,352,529,530,2589
DSP_907478,2025-06-23 03:00:00,2025-06-23 04:00:00,2025-06-23 04:44:00,Shepperton_Plant,Harare,TRUCK_140,1653,661,602,606,3522
DSP_907479,2025-06-23 04:00:00,2025-06-23 09:00:00,2025-06-23 08:58:00,Shepperton_Plant,Mutare,TRUCK_032,901,339,375,364,1979
DSP_907480,2025-06-23 05:00:00,2025-06-23 07:30:00,2025-06-23 07:41:00,Shepperton_Plant,Chinhoyi,TRUCK_014,1769,345,551,414,3079
DSP_907481,2025-06-23 03:00:00,2025-06-23 05:30:00,2025-06-23 05:34:00,Shepperton_Plant,Chinhoyi,TRUCK_034,1277,344,468,448,2537
DSP_907482,2025-06-23 02:00:00,2025-06-23 07:00:00,2025-06-23 07:13:00,Shepperton_Plant,Mutare,TRUCK_048,1486,595,587,520,3188
DSP_907483,2025-06-23 03:00:00,2025-06-23 05:30:00,2025-06-23 05:33:00,Shepperton_Plant,Chinhoyi,TRUCK_112,1404,452,583,602,3041
